Source,Tweets,Date,RTs,Favourites,isRT,id_str,tco,Language,Month,Quarter
Twitter for iPhone,Rep. Jim Jordan Delivers Knockout Blow to Schiff’s Reputation,2020-01-26 13:24,12521,43912,FALSE,1.22E+18,https://t.co/tVBdWMrAjn,en,January,Q1
Twitter for iPhone,Shifty Adam Schiff is a CORRUPT POLITICIAN and probably a very sick man. He has not paid the price yet for what he has done to our Country!,2020-01-26 13:20,34100,147581,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,The Impeachment Hoax is a massive election interference the likes of which has never been seen before. In just two hours the Radical Left Do Nothing Democrats have seen their phony case absolutely shredded. Shifty is now exposed for illegally making up my phone call &amp; more!,2020-01-26 13:09,24376,102106,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,True!,2020-01-26 4:07,10247,39295,FALSE,1.22E+18,https://t.co/uFjcJcxpSC,en,January,Q1
Twitter for iPhone,,2020-01-26 3:10,11390,36410,FALSE,1.22E+18,https://t.co/pbomiDN6z4,en,January,Q1
Twitter for iPhone,All Democrats should watch this!,2020-01-26 2:15,46945,129583,FALSE,1.22E+18,https://t.co/WFK33pR0Lv,en,January,Q1
Twitter for iPhone,وزیر امور خارجه ایران می گوید ایران خواستار مذاکره با ایالات متحده است اما می خواهد که تحریم ها برداشته شود. @FoxNews @OANN   نه، مرسی!,2020-01-26 1:43,17281,67357,FALSE,1.22E+18,https://t.co/fWdjR1DcUc,en,January,Q1
Twitter for iPhone,Iranian Foreign Minister says Iran wants to negotiate with The United States but wants sanctions removed. @FoxNews  @OANN No Thanks!,2020-01-26 0:16,25272,108674,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,Previous quote from the great Republican Senator Jim Inhofe of Oklahoma - Chairman of the Senate Armed Services Committee,2020-01-25 22:05,7802,36399,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,....at the judges that we have right now.,2020-01-25 21:57,10093,49148,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,“You don’t come to court and ask for witnesses after you’ve already presented your case unless you know your case is not working. I think their real motivation is for them to keep this President busy. We’re doing a great job on the economy we’re building our military look.....,2020-01-25 21:57,24499,118631,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,Martha is a great leader on this issue!,2020-01-25 20:46,8507,36769,FALSE,1.22E+18,https://t.co/yl5ly5nwdv,en,January,Q1
Twitter for iPhone,Three great men!,2020-01-25 20:37,7540,30491,FALSE,1.22E+18,https://t.co/3W3xqgqgwq,en,January,Q1
Twitter for iPhone,Such a great family!,2020-01-25 20:11,7215,39669,FALSE,1.22E+18,https://t.co/M39vQS5crN,en,January,Q1
Twitter for iPhone,Thank you Nick!,2020-01-25 19:44,20223,102411,FALSE,1.22E+18,https://t.co/hZTLVa2ROU,en,January,Q1
Twitter for iPhone,Any fair minded person watching the Senate trial today would be able to see how unfairly I have been treated and that this is indeed the totally partisan Impeachment Hoax that EVERYBODY including the Democrats truly knows it is. This should never be allowed to happen again!,2020-01-25 18:41,30507,136729,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,Our case against lyin’ cheatin’ liddle’ Adam “Shifty” Schiff Cryin’ Chuck Schumer Nervous Nancy Pelosi their leader dumb as a rock AOC &amp; the entire Radical Left Do Nothing Democrat Party starts today at 10:00 A.M. on @FoxNews @OANN or Fake News @CNN or Fake News MSDNC!,2020-01-25 14:37,29234,116041,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,“I like President Trump’s Tweets (Social Media) I like everything about him...and this Ukraine stuff the trial the impeachment this isn’t t about Ukraine. Donald Trump has committed the two unpardonable sins in the eyes of the Democrats. He beat Hillary Clinton in 2016 and..,2020-01-25 14:19,20476,94477,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,....secondly he is fulfilling every promise he made and that is making his opponents apoplectic. They’re trying to get him out of office and they’re not going to succeed.” Pastor Robert Jeffress author of “Choosing the Extraordinary Life”  Thank you Pastor! @LouDobbs @FoxBus,2020-01-25 14:19,14600,64573,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,The Great @LouDobbs: “People know after 3 years of this President the most historic President in our Country’s history that there is no one who can touch what he’s done in 3 years foreign policy domestic policy you name it it’s amazing. Just to have the guts not to be.....,2020-01-25 13:59,18645,81384,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,....intimidated by this national left wing media that reduces most politicians and most public figures to whining crying puddles of cowardice - it is really something to have a man in the White House who has a courageous heart and does what he says he will do.”,2020-01-25 13:59,12720,56691,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,Check out @seanhannity now on @FoxNews. Big tonight!,2020-01-25 1:59,8521,39419,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,A really big show tonight by @seanhannity  9:00 P.M. @FoxNews  Heavy emphasis on the Impeachment Hoax. The Radical Left Do Nothing Democrats have gone crazy. They know it’s a con but just can’t sell it! Public strongly against Impeachment.,2020-01-25 1:49,1462,4613,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,It was my honor to welcome our nation’s Mayors to the @WhiteHouse as we continue to strengthen the bonds of cooperation between federal and local governments so that we can deliver great jobs excellent schools affordable healthcare and safe communities for all of our people!,2020-01-25 0:35,11667,50568,FALSE,1.22E+18,https://t.co/QwYzS32lyQ,en,January,Q1
Twitter for iPhone,,2020-01-25 0:28,26909,96492,FALSE,1.22E+18,https://t.co/c1KBtLnbQn,en,January,Q1
Twitter for iPhone,After consultation with our Great Military Leaders designers and others I am pleased to present the new logo for the United States Space Force the Sixth Branch of our Magnificent Military!,2020-01-24 21:31,41425,176424,FALSE,1.22E+18,https://t.co/TC8pT4yHFT,en,January,Q1
Twitter for iPhone,China has been working very hard to contain the Coronavirus. The United States greatly appreciates their efforts and transparency. It will all work out well. In particular on behalf of the American People I want to thank President Xi!,2020-01-24 21:18,22967,124909,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,#MarchForLife,2020-01-24 18:11,22202,75832,FALSE,1.22E+18,https://t.co/5Yg09dOoJd,en,January,Q1
Twitter for iPhone,The Do Nothing Democrats just keep repeating and repeating over and over again the same old “stuff” on the Impeachment Hoax. They want to use up ALL of their time even though it is the wrong thing to do. They ought to go back to work for our great American people!,2020-01-24 16:56,28194,133839,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,READ THE TRANSCRIPTS!,2020-01-24 16:16,18198,97552,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,More than anything else the Radical Left Do Nothing Democrats like AOC Omar Cryin’ Chuck Nervous Nancy &amp; Shifty Schiff are angry &amp; “deranged” over the fact that Republicans are up to 191 Federal Judges &amp; Two Great New Supreme Court Justices. Don’t blame me blame Obama!,2020-01-24 15:37,24173,96831,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,Jim is great!,2020-01-24 15:11,13819,57973,FALSE,1.22E+18,https://t.co/SxjDSlaP7J,en,January,Q1
Twitter for iPhone,Cryin’ Chuck never had what it takes and never will!,2020-01-24 12:58,13293,50549,FALSE,1.22E+18,https://t.co/pQh4lXNCBN,en,January,Q1
Twitter for iPhone,The Impeachment Hoax is interfering with the 2020 Election - But that was the idea behind the Radical Left Do Nothing Dems Scam attack. They always knew I did nothing wrong!,2020-01-24 12:50,21152,94893,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,“I often get asked the question well isn’t the President going to be stronger and harder to beat if he survives this? The answer is yes but the Congress has no choice it has a Constitutional responsibility.” Joe Biden pres. candidate. Even Joe agrees with us! @foxandfriends,2020-01-24 12:41,12004,59438,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,After having been treated unbelievably unfairly in the House and then having to endure hour after hour of lies fraud &amp; deception by Shifty Schiff Cryin’ Chuck Schumer &amp; their crew looks like my lawyers will be forced to start on Saturday which is called Death Valley in T.V.,2020-01-24 12:37,17977,76169,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,....a foreign power engaged in clandestine intelligence activities and yet they still asked for the renewal two more times and it gave the right for the government to rifle through the Trump campaigns files &amp; Emails Text messages.....” So how bad &amp; illegal is that? @FoxNews,2020-01-24 12:35,10589,36760,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,Frances Hakes former Federal prosecutor “This is really significant. The FBI had debunked the Steele Dossier in January of 2017 and then even after they did that even after they knew from the CIA &amp; from their own sources they knew that Carter Page was not the agent of,2020-01-24 12:35,15239,55443,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,“He’s got to explain this. How did Hunter Biden get a billion and a half dollars (from China) to invest when he’d been in business for 60 days?” @LindseyGrahamSC @FoxNews,2020-01-24 11:42,24691,92407,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,“21 State Attorney Generals denouncing the Impeachment of President Trump.” @FoxNews,2020-01-24 11:24,11738,56658,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,Jeanne Mancini President March for Life: “We have never had a President of the United States actually come in person to the March for Life.” But now you do! See you later Jeanne. @HeatherChilders @FoxNews,2020-01-24 11:18,13215,59558,FALSE,1.22E+18,,en,January,Q1
Twitter Media Studio,,2020-01-24 3:48,11659,42655,FALSE,1.22E+18,https://t.co/MGwSfC6hC4,en,January,Q1
Twitter Media Studio,,2020-01-24 3:44,10746,37240,FALSE,1.22E+18,https://t.co/QNbBIAKFbk,en,January,Q1
Twitter for iPhone,Carlos will win big very exciting. Great for Florida great for USA! He has my complete and total Endorsement!,2020-01-24 2:52,13552,55310,FALSE,1.22E+18,https://t.co/6Rd5laSEkV,en,January,Q1
Twitter for iPhone,,2020-01-24 2:40,82357,348328,FALSE,1.22E+18,https://t.co/Acyh0HStm8,en,January,Q1
Twitter for iPhone,True!,2020-01-23 22:21,14742,59091,FALSE,1.22E+18,https://t.co/OPTBdNOQrD,en,January,Q1
Twitter for iPhone,That is a real fan. Thank you!,2020-01-23 21:50,45346,250117,FALSE,1.22E+18,https://t.co/1JWyoyiidW,en,January,Q1
Twitter for iPhone,On my way see you soon!,2020-01-23 21:11,10251,44736,FALSE,1.22E+18,https://t.co/6Rd5lbafJv,en,January,Q1
Twitter for iPhone,Crazy Bernie takes the lead in the Democrat Primaries but it is looking more and more like the Dems will never allow him to win! Will Sleepy Joe be able to stumble across the finish line?,2020-01-23 21:08,22470,123127,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,Democrats are going to destroy your Social Security. I have totally left it alone as promised and will save it!,2020-01-23 21:08,26238,120441,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,A poll of Radical Left Do Nothing Democrats just came out in Florida. Nice results!,2020-01-23 21:04,12736,49225,FALSE,1.22E+18,https://t.co/YYo9CxWsVH,en,January,Q1
Twitter for iPhone,I LOVE ALABAMA!,2020-01-23 21:03,9102,38541,FALSE,1.22E+18,https://t.co/ZDlBDehhvN,en,January,Q1
Twitter for iPhone,Interesting poll in Texas-13! #TX13,2020-01-23 21:02,6329,23931,FALSE,1.22E+18,https://t.co/80uS2VaPGP,en,January,Q1
Twitter for iPhone,Close race in Kansas!,2020-01-23 21:01,5966,22637,FALSE,1.22E+18,https://t.co/m2ExF9vHKU,en,January,Q1
Twitter for iPhone,“President Trump shows us that electability is no match for electricity” by @KellyannePolls,2020-01-23 20:34,9431,37995,FALSE,1.22E+18,https://t.co/XQBir61WHO,en,January,Q1
Twitter for iPhone,“The Democrats have now conceded that President Trump has not committed a crime.” @AriFleischer,2020-01-23 20:26,22255,95209,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,The United States looks forward to welcoming Prime Minister @Netanyahu &amp; Blue &amp; White Chairman @Gantzbe to the @WhiteHouse next week. Reports about details and timing of our closely-held peace plan are purely speculative.,2020-01-23 19:30,12361,50901,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,The Democrats don’t want a Witness Trade because Shifty Schiff the Biden’s the fake Whistleblower(&amp; his lawyer) the second Whistleblower (who vanished after I released the Transcripts) the so-called “informer” &amp; many other Democrat disasters would be a BIG problem for them!,2020-01-23 18:18,25626,101480,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,“This is all about undermining the next Election.” Liz Peek @FoxNews,2020-01-23 16:15,20214,94161,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,Mini Mike Bloomberg is playing poker with his foolhardy and unsuspecting Democrat rivals. He says that if he loses (he really means when!) in the primaries he will spend money helping whoever the Democrat nominee is. By doing this he figures they won’t hit him as hard....,2020-01-23 13:25,18056,80875,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,....during his hopeless “presidential” campaign. They will remain silent! The fact is when Mini losses he will be spending very little of his money on these “clowns” because he will consider himself to be the biggest clown of them all - and he will be right!,2020-01-23 13:25,11185,49931,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,The Democrats &amp; Shifty Schiff whose presentation to the Senate was loaded with lies and misrepresentations are refusing to state that the Obama Administration withheld aid from many countries including Ukraine Pakistan Philippines Egypt Honduras &amp; Mexico. Witch Hunt!,2020-01-23 12:57,22295,76473,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,No matter what you give to the Radical Left Do Nothing Democrats it will never be enough!,2020-01-23 12:54,20951,107909,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,The Democrat House would not give us lawyers or not one witness but now demand that the Republican Senate produce the witnesses that the House never sought or even asked for? They had their chance but pretended to rush. Most unfair &amp; corrupt hearing in Congressional history!,2020-01-23 12:52,29246,130447,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,In an Impeachment you can’t use a work of fiction as the theory for the case filling in gaps with presumptions against the President. It was a weak presentation self indulgent &amp; he didn’t deliver the goods.” Robert Charles @HeatherChilders @FoxNews,2020-01-23 12:49,13997,56753,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,....OF THE 2020 ELECTION BECSUSE IT WEAPONIZES A PROCESS THAT SHOULD ONLY BE INITIATED IN EXCEEDINGLY RARE CIRCUMSTANCES AND SHOULD NEVER BE USED FOR PARTISAN PURPOSES.” @HeatherChilders @FoxNews The Democrats are trying hard to damage Republicans prior to the Election!,2020-01-23 12:46,11509,44109,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,Attorney Generals from 21 States are urging the Senate to reject Impeachment. They say the Articles have legal &amp; factual problems and the Democrats case sets a dangerous historical precedent. “EVEN AN UNSUCCESSFUL EFFORT TO IMPEACH THE PRESIDENT UNDERMINES THE INTEGRITY.....,2020-01-23 12:45,20546,79103,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,“There is no evidence of a crime.” Robert Charles Fmr Asst Secy of State. The crimes were committed by the other side!,2020-01-23 12:42,16800,72155,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,“Schiff doesn’t have a case telling the truth so he’s manufacturing things.” Rush Limbaugh @foxandfriends,2020-01-23 12:39,16340,73057,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,Sorry if you come you will be immediately sent back!,2020-01-22 22:13,26779,105211,FALSE,1.22E+18,https://t.co/Ba9kmD6HD0,en,January,Q1
Twitter for iPhone,See you on Friday...Big Crowd!,2020-01-22 22:04,26255,102712,FALSE,1.22E+18,https://t.co/MFyWLG4HFZ,en,January,Q1
Twitter for iPhone,True!,2020-01-22 21:43,12918,53523,FALSE,1.22E+18,https://t.co/VRyCRDe7Ua,en,January,Q1
Twitter for iPhone,“NO PRESSURE”,2020-01-22 19:58,21526,128636,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,Will be Great!,2020-01-22 19:12,8662,41504,FALSE,1.22E+18,https://t.co/Ce20fgcM6K,en,January,Q1
Twitter for iPhone,Great working with you Maria!,2020-01-22 19:08,8165,38403,FALSE,1.22E+18,https://t.co/ZUDKeAgcKJ,en,January,Q1
Twitter for iPhone,One of the many great things about our just signed giant Trade Deal with China is that it will bring both the USA &amp; China closer together in so many other ways. Terrific working with President Xi a man who truly loves his country. Much more to come!,2020-01-22 18:03,20461,106333,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,Heading back to Washington from @Davos  Switzerland. Very successful (for USA) trip!,2020-01-22 16:21,12733,64813,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,“Not the Senate’s job to mop up the mess made in the House by the Democrats. Biden admitted that he went to Ukraine and did the Quid Pro Quo.” @SteveScalise  @FoxNews,2020-01-22 16:17,23406,94032,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,THANK YOU @WEF!,2020-01-22 16:01,19645,72249,FALSE,1.22E+18,https://t.co/rQWBqJy7za,en,January,Q1
Twitter for iPhone,They are taking the nomination away from Bernie for a second time. Rigged!,2020-01-22 13:26,23650,141545,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,Steyer is a major loser. Just doesn’t get it. This is second time with Bernie!,2020-01-22 13:23,7410,33830,FALSE,1.22E+18,https://t.co/fxZh8zNhks,en,January,Q1
Twitter for iPhone,Big story. Hope Fake News covers it!,2020-01-22 12:55,9473,32928,FALSE,1.22E+18,https://t.co/NCtUYK6Eco,en,January,Q1
Twitter for iPhone,Their case was so “overwhelming” in the House that they need &amp; demand Witnesses in the Senate!,2020-01-22 12:43,11111,42063,FALSE,1.22E+18,https://t.co/XuOMzYSnwv,en,January,Q1
Twitter for iPhone,ENJOY!,2020-01-22 9:34,6672,9774,FALSE,1.22E+18,https://t.co/xqEoCLJy0Y,en,January,Q1
Twitter for iPhone,Will be interviewed at 5:00 A.M. Eastern by @JoeSquawk on @CNBC at the World Economic Forum in Davos Switzerland. Enjoy!,2020-01-22 9:32,5157,24345,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,Making great progress in @Davos. Tremendous numbers of companies will be coming or returning to the USA. Hottest Economy! JOBS JOBS JOBS!,2020-01-22 6:48,18606,90134,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,Wow!,2020-01-22 5:29,15835,54957,FALSE,1.22E+18,https://t.co/drmhQQ6CL3,en,January,Q1
Twitter for iPhone,READ THE TRANSCRIPTS!,2020-01-21 19:08,33010,176163,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,Congratulations on your big @UFC WIN!,2020-01-21 13:25,22228,149188,FALSE,1.22E+18,https://t.co/135dOECsEf,en,January,Q1
Twitter for iPhone,THE BEST IS YET TO COME!,2020-01-21 1:59,41709,136563,FALSE,1.22E+18,https://t.co/YBMOBurdHQ,en,January,Q1
Twitter for iPhone,“It’s about the Economy stupid” except when it comes to Trump. The fact is the Fake News Media hates talking about the Economy and how incredible it is!,2020-01-21 1:45,29545,148530,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,Everyone said it couldn’t be done. But for the first time in a generation there will be direct flights between Serbia and Kosovo. Another win. Thanks to @WHNSC Ambassador Robert O’Brien and Ambassador @RichardGrenell!,2020-01-21 1:36,13986,56784,FALSE,1.22E+18,https://t.co/0qSLryG96B,en,January,Q1
Twitter for iPhone,Representative Randy Weber (@TxRandy14) of Texas has been a HUGE supporter of our #MAGA Agenda from the very beginning. Strong on Crime the Border Illegal Immigration the 2nd Amendment and our great Military &amp; Vets! Randy has my Full Endorsement!,2020-01-21 1:26,11118,43786,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,Representative John Carter (@JudgeJohnCarter) from the Great State of Texas has been a tremendous supporter of our #MAGA Agenda. He is strong on Crime and Borders great for our Military and our Vets and Strong on our #2A. John has my Complete and Total Endorsement!,2020-01-21 1:26,11165,44766,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,Texas Rep Roger Williams (@RepRWilliams) has done an incredible job representing the Great State of Texas. Roger is tough on Crime Strong on the Border &amp; Illegal Immigration. He loves our Military &amp; our Vets and protects our #2A. Roger has my Total &amp; Complete Endorsement!,2020-01-21 1:24,11538,47056,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,Heading to Davos Switzerland to meet with World and Business Leaders and bring Good Policy and additional Hundreds of Billions of Dollars back to the United States of America! We are now NUMBER ONE in the Universe by FAR!!,2020-01-21 0:59,25441,124316,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,Excellent!,2020-01-21 0:46,11563,52936,FALSE,1.22E+18,https://t.co/5OBYCFQCQo,en,January,Q1
Twitter for iPhone,,2020-01-20 23:32,14532,58277,FALSE,1.22E+18,https://t.co/gbiwDilQAW,en,January,Q1
Twitter for iPhone,Nancy can’t fix it. The Do Nothing Dems have done great harm to our Country!,2020-01-20 23:03,20877,78613,FALSE,1.22E+18,https://t.co/qTDgHgIhy1,en,January,Q1
Twitter for iPhone,I will NEVER allow our great Second Amendment to go unprotected not even a little bit!,2020-01-20 20:12,51316,256812,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,It was exactly three years ago today January 20 2017  that I was sworn into office. So appropriate that today is also MLK jr DAY. African-American Unemployment is the LOWEST in the history of our Country by far. Also best Poverty Youth and Employment numbers ever. Great!,2020-01-20 19:59,38949,201137,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,...And they say you can add 7% to 10% to all Trump numbers! Who knows?,2020-01-20 18:53,20687,96385,FALSE,1.22E+18,https://t.co/Ta09xrAqUd,en,January,Q1
Twitter for iPhone,Two stone cold losers from Amazon WP. Almost every story is a made up lie just like corrupt pol Shifty Schiff who fraudulently made up my call with Ukraine. Fiction!,2020-01-20 18:48,15316,60108,FALSE,1.22E+18,https://t.co/0Oad0738NG,en,January,Q1
Twitter for iPhone,USA! USA! USA!,2020-01-20 17:04,60034,322773,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,Cryin’ Chuck Schumer is now asking for “fairness” when he and the Democrat House members worked together to make sure I got ZERO fairness in the House. So what else is new?,2020-01-20 15:52,26691,130235,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,They didn’t want John Bolton and others in the House. They were in too much of a rush. Now they want them all in the Senate. Not supposed to be that way!,2020-01-20 15:47,20308,105995,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,The Democrat Party in the Great Commonwealth of Virginia are working hard to take away your 2nd Amendment rights. This is just the beginning. Don’t let it happen VOTE REPUBLICAN in 2020!,2020-01-20 15:43,31354,120500,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,A great show! Check it out tonight at 9pm. @FoxNews,2020-01-20 1:57,9507,43964,FALSE,1.22E+18,https://t.co/AH1WHoGbY1,en,January,Q1
Twitter for iPhone,“In the House the President got less due process than the 9-11 terrorists got. This is a corrupt process?” Mark Levin @marklevinshow “Very much so!” @RepDougCollins @FoxNews,2020-01-20 1:16,24808,102600,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,I was thrilled to be back in the Great State of Texas tonight where the people are known for being tough strong hardworking loyal and fiercely patriotic — just like America’s incredible Farmers! #AFBF2020,2020-01-20 0:27,19008,79053,FALSE,1.22E+18,https://t.co/JKkiPxPL0X,en,January,Q1
Twitter for iPhone,Now Mini Mike Bloomberg is critical of Jack Wilson who saved perhaps hundreds of people in a Church because he was carrying a gun and knew how to use it. Jack quickly killed the shooter who was beginning a rampage. Mini is against the 2nd A. His ads are Fake just like him!,2020-01-19 21:12,40845,171635,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,I have never seen the Republican Party as Strong and as Unified as it is right now. Thank you!,2020-01-19 18:24,36973,247394,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,I will be going to Austin Texas. Leaving soon. Always like (love!) being in the Lone Star State. Speaking to our great Farmers. They hit “paydirt” with our incredible new Trade Deals: CHINA JAPAN MEXICO CANADA SOUTH KOREA and many others!,2020-01-19 17:44,25053,132659,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,,2020-01-19 4:30,21078,70603,FALSE,1.22E+18,https://t.co/Efot9QLGDj,en,January,Q1
Twitter for iPhone,“Nancy Pelosi said it’s not a question of proof it’s a question of allegations! Oh really?”  @JudgeJeanine @FoxNews  What a disgrace this Impeachment Scam is for our great Country!,2020-01-19 2:12,38227,164179,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,If you listened to the flawed advice of @paulkrugman at the @nytimes a newspaper that was going broke until I came along you would have entirely missed the RECORD BREAKING Stock Market (and other) numbers produced since Election Day 2016. Sorry those are the FACTS.....,2020-01-19 0:52,18569,78331,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,....BUT THE BEST IS YET TO COME!,2020-01-19 0:52,37403,192497,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,If you listened to the flawed advice of @paulkrugman at the @nytimes a newspaper that was going broke until I came along you would have entirely missed the RECORD BREAKING Stock Market (and other) numbers produced since Election Day 2016. Sorry those are the FACTS....,2020-01-19 0:42,1388,4817,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,....BUT THE BEST IS YET TO COME!,2020-01-19 0:42,1155,4399,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,....BUT THE BEST IS YET TO COME!,2020-01-19 0:32,1347,4547,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,If you listened to the flawed advice of @paulkrugman at the @nytimes a newspaper that was going broke until I came along you would have entirely missed the RECORD BREAKING Stock Market (and other) numbers produced since Election Day 2016. Sorry those are the FACTS....,2020-01-19 0:32,1865,6506,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,A massive 200 Billion Dollar Sea Wall built around New York to protect it from rare storms is a costly foolish &amp; environmentally unfriendly idea that when needed probably won’t work anyway. It will also look terrible. Sorry you’ll just have to get your mops &amp; buckets ready!,2020-01-18 23:18,26296,129364,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,Another Fake Book by two third rate Washington Post reporters has already proven to be inaccurately reported to their great embarrassment all for the purpose of demeaning and belittling a President who is getting great things done for our Country at a record clip. Thank you!,2020-01-18 23:16,24101,119498,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,They are taking the Democrat Nomination away from Crazy Bernie just like last time. Some things never change!,2020-01-18 22:58,23753,121929,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,95% Approval Rating in the Republican Party A Record. Thank You!,2020-01-18 22:56,25443,151903,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,“Trade Deals Drive Stocks To Record Highs.” @FoxNews,2020-01-18 13:35,18545,91745,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,“Day after day really good news on the economy. By the way this didn’t just happen by accident it’s the result of a lot of the policies that Donald Trump has put into place. Obviously the Tax Cut and now we have these two BIG trade deals.” @StephenMoore  Great future growth!,2020-01-18 13:33,19310,84492,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,Tremendous surge in new housing construction in December 16.9% biggest in many years!,2020-01-18 13:19,23364,124835,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,A great day at the White House for our National Champions the LSU Tigers!,2020-01-18 13:09,18270,101270,FALSE,1.22E+18,https://t.co/0sbotFsMO7,en,January,Q1
Twitter for iPhone,CONGRATULATIONS! #GeauxTigers,2020-01-18 0:57,21330,103556,FALSE,1.22E+18,https://t.co/Axc9ezAdar,en,January,Q1
Twitter for iPhone,مردم نجیب ایران، که آمریکا را دوست می دارند، سزاوار دولتی هستند که بیش از تمرکز بر کشتن آنها به جرم احترام خواهی، به آنها کمک کند تا به رؤیاهایشان دست یابند. رهبران ایران به جای آن که ایران را به سمت ویرانی بکشانند، باید هراس افکنی را کنار بنهند و ایران را دوباره باعظمت کنند!,2020-01-17 23:10,27128,102815,FALSE,1.22E+18,https://t.co/RLjGsC5WLc,en,January,Q1
Twitter for iPhone,The noble people of Iran—who love America—deserve a government that's more interested in helping them achieve their dreams than killing them for demanding respect. Instead of leading Iran toward ruin its leaders should abandon terror and Make Iran Great Again!,2020-01-17 23:10,21993,79519,FALSE,1.22E+18,https://t.co/RLjGsC5WLc,en,January,Q1
