Tweets,Length,Date,Source,Favourites,RTs,Username,id_str,isRT,tco,Language,Month
@ryeddleston Oh noooo 🤦🏾🤗,25,2020-04-07 16:15:39,Twitter for iPhone,414,8,MarcusRashford,1247558666514989062,False,,en,April
"@Jack_Hubbard18 @CaseyStoney This made me smile, thanks for sharing 😊",69,2020-04-07 15:05:38,Twitter for iPhone,441,10,MarcusRashford,1247541048173162500,False,,en,April
@gem_lamont Happy birthday Caleb! Have a good one bud 👊🏾,56,2020-04-07 13:54:36,Twitter for iPhone,126,5,MarcusRashford,1247523170011058177,False,,en,April
@ToniHar19726799 Happy birthday Tailor!,39,2020-04-07 13:54:09,Twitter for iPhone,525,7,MarcusRashford,1247523059512164352,False,,en,April
@loveridge7 @Daniel_James_97 Wah! DJ check this little one out! @Daniel_James_97 👏🏾,83,2020-04-07 13:26:15,Twitter for iPhone,644,22,MarcusRashford,1247516036531806208,False,,en,April
@DeclanGibson 👏🏾👏🏾,18,2020-04-07 13:25:27,Twitter for iPhone,39,4,MarcusRashford,1247515834349547520,False,,en,April
@service4africa Go on little man 💪🏾,35,2020-04-07 13:25:08,Twitter for iPhone,144,4,MarcusRashford,1247515753814712323,False,,en,April
@JayMooreLAD Creative 👏🏾,24,2020-04-07 13:24:45,Twitter for iPhone,21,3,MarcusRashford,1247515656997580800,False,,en,April
🤦🏾🤣 poor thing...,41,2020-04-07 13:23:42,Twitter for iPhone,12246,834,MarcusRashford,1247515392878227456,False,https://t.co/YHVI7lEcOV,en,April
@natpad86 Not bad at all ☺️👏🏾,29,2020-04-07 12:46:12,Twitter for iPhone,52,2,MarcusRashford,1247505956986138624,False,,en,April
@gavinmcateer86 Yes little man 👊🏾,33,2020-04-07 12:45:35,Twitter for iPhone,749,8,MarcusRashford,1247505803206168577,False,,en,April
@GDubya8131 Nice set up pal,27,2020-04-07 11:18:30,Twitter for iPhone,124,2,MarcusRashford,1247483888022294535,False,,en,April
@surgeryscar Very cute,22,2020-04-07 11:18:19,Twitter for iPhone,129,3,MarcusRashford,1247483839229894657,False,,en,April
@chunky_mufc Looking good,25,2020-04-07 11:10:36,Twitter for iPhone,101,2,MarcusRashford,1247481900631044099,False,,en,April
"@DB_MUFC Just reset pal,
Tomorrow’s a new day. Try and start it the right way",77,2020-04-07 11:10:26,Twitter for iPhone,135,7,MarcusRashford,1247481855961698304,False,,en,April
@cape365 Great work 👏🏾,22,2020-04-07 11:09:47,Twitter for iPhone,34,2,MarcusRashford,1247481695483375616,False,,en,April
@nikki_yazz Haha good effort,28,2020-04-07 11:09:29,Twitter for iPhone,29,2,MarcusRashford,1247481616743702531,False,,en,April
@jimmymcbride1 Great day for it 👍🏾,34,2020-04-07 11:08:32,Twitter for iPhone,119,3,MarcusRashford,1247481380155645953,False,,en,April
@stfcbar Yes little lady 👏🏾,27,2020-04-07 11:07:50,Twitter for iPhone,63,2,MarcusRashford,1247481203818717185,False,,en,April
@FemyJebs Keep going bro 👊🏾,27,2020-04-07 11:07:17,Twitter for iPhone,405,8,MarcusRashford,1247481063493992449,False,,en,April
@AroraSeehra Brilliant,22,2020-04-07 10:46:36,Twitter for iPhone,133,2,MarcusRashford,1247475860191444992,False,,en,April
@DamoJ7 Nice! Weather helps too,31,2020-04-07 10:46:29,Twitter for iPhone,233,3,MarcusRashford,1247475830567194624,False,,en,April
@SkylzW777 @JofraArcher He looks happy 😂,40,2020-04-07 10:46:17,Twitter for iPhone,214,3,MarcusRashford,1247475780638126081,False,,en,April
@superboss1t Gotta make it work 💪🏾,34,2020-04-07 10:45:59,Twitter for iPhone,58,2,MarcusRashford,1247475704083755008,False,,en,April
@CarefreeJoshM Keep practicing 👊🏾,33,2020-04-07 10:45:37,Twitter for iPhone,150,3,MarcusRashford,1247475613260288002,False,,en,April
@BudgieRutter This is amazing haha 👏🏾,37,2020-04-07 10:45:20,Twitter for iPhone,134,4,MarcusRashford,1247475538542854146,False,,en,April
@ScottDi65332672 Well we appreciate you continuing to get our post to us Scott. Enjoy your day off 👍🏾,101,2020-04-07 10:39:41,Twitter for iPhone,508,3,MarcusRashford,1247474120553611264,False,,en,April
@AlbertLynd Yes my guy 👊🏾,25,2020-04-07 10:39:08,Twitter for iPhone,81,2,MarcusRashford,1247473979478233088,False,,en,April
@TweetterRoss @GeorgiaMaisey Nice to see you are keeping them busy 😉 nice work guys,83,2020-04-07 10:38:54,Twitter for iPhone,247,3,MarcusRashford,1247473920476950528,False,,en,April
@RashfordEliteV2 Enjoy!,23,2020-04-07 10:37:55,Twitter for iPhone,246,3,MarcusRashford,1247473673776304129,False,,en,April
@onNiallsbed Nice!,18,2020-04-07 10:36:33,Twitter for iPhone,80,2,MarcusRashford,1247473328337674240,False,,en,April
@mcauley_louise Doing well though 👏🏾,36,2020-04-07 10:36:21,Twitter for iPhone,922,13,MarcusRashford,1247473279369183232,False,,en,April
How are you all getting your workouts in at home today? Show me 👀💪🏾,67,2020-04-07 10:33:54,Twitter for iPhone,19118,892,MarcusRashford,1247472663171391488,False,,en,April
"Guys this week 
@FareShareUK are reaching just over 740,000 vulnerable children across the UK with our donations. A big THANK YOU to everyone that has supported to date, you’re all amazing ♥️",191,2020-04-06 16:43:58,Twitter for iPhone,7451,490,MarcusRashford,1247203404591640582,False,,en,April
My condolences ♥️,41,2020-04-06 14:23:59,Twitter for iPhone,46893,2990,MarcusRashford,1247168176728596480,False,https://t.co/BOjJ7ZFtG3,en,April
@_hljones Great set up you have there bless him. Say hi from me 👍🏾,66,2020-04-05 19:43:22,Twitter for iPhone,1525,31,MarcusRashford,1246886166063874051,False,,en,April
@Empeasee @UtdMxtt Happy birthday buddy 👊🏾,42,2020-04-05 16:59:25,Twitter for iPhone,790,13,MarcusRashford,1246844907895099394,False,,en,April
Hope everyone’s had a good day. Thanks for this @UtdMxtt appreciate the effort and support 👊🏾,117,2020-04-05 16:51:43,Twitter for iPhone,14963,1393,MarcusRashford,1246842967144497154,False,https://t.co/AUrQdzrECb,en,April
"@yoyans @btsportfootball To be honest, I didn’t feel nerves at the time, I was just focused on putting the ball in the net.",123,2020-04-05 16:43:31,Twitter for iPhone,1089,17,MarcusRashford,1246840906084495367,False,,en,April
@PhilJonesy3 @btsportfootball Chelsea in the cup. Felt pretty special,69,2020-04-05 16:39:20,Twitter for iPhone,90,2,MarcusRashford,1246839853792329730,False,,en,April
@btsportfootball Well that’s my evening sorted. I haven’t seen this match as many times you might think. I get more nervous watching it then I did at the time 😍🤣,161,2020-04-05 16:33:36,Twitter for iPhone,1619,82,MarcusRashford,1246838410322509824,False,,en,April
@woodyred07 Thank you for everything you are doing Julie x,58,2020-04-04 14:35:03,Twitter for iPhone,673,6,MarcusRashford,1246446186967584773,False,,en,April
"@thatutdfamily Your profile pic is something else 😍🤩 Thanks for the support mate, it does really mean a lot. Good luck keeping that group entertained 😂",151,2020-04-04 14:09:29,Twitter for iPhone,919,24,MarcusRashford,1246439752255123457,False,,en,April
@DrLygo @AndrewPickin1 The real heroes...,41,2020-04-04 14:08:11,Twitter for iPhone,45,1,MarcusRashford,1246439423845306368,False,,en,April
@Tamzin121 @jacklederberg @Charli94828958 Happy birthday guys! Try and have a good one 👍🏾,89,2020-04-04 14:07:11,Twitter for iPhone,96,6,MarcusRashford,1246439175383105538,False,,en,April
"@JT_Redfern No joke, I wish I had a few jigsaws around the house. You did well there",84,2020-04-04 14:05:34,Twitter for iPhone,106,1,MarcusRashford,1246438767004655616,False,,en,April
"@UtdMxtt Happy birthday man, have a good one 👊🏾",47,2020-04-04 14:04:55,Twitter for iPhone,1397,45,MarcusRashford,1246438603904999424,False,,en,April
@Ieandraaa The Stranger?,24,2020-04-04 14:03:03,Twitter for iPhone,581,7,MarcusRashford,1246438134168068096,False,,en,April
@noddy18 All down hill from there mate 🤣,40,2020-04-04 14:02:37,Twitter for iPhone,224,6,MarcusRashford,1246438025086763009,False,,en,April
@benwelsh9 Who painted this?? 🤩♥️,33,2020-04-03 19:07:18,Twitter for iPhone,1936,33,MarcusRashford,1246152311409463296,False,,en,April
@emilyhhhhhhhh Hi Emily 👋🏾,26,2020-04-03 18:23:27,Twitter for iPhone,1823,39,MarcusRashford,1246141276334022661,False,,en,April
"@mufc1love Nice bedroom buddy! It’s your birthday month, make it a good one. Learn lots, smile lots and keep off those computer games 😉♥️",137,2020-04-03 15:44:40,Twitter for iPhone,1930,47,MarcusRashford,1246101320773271558,False,,en,April
@fayeskelly Ah happy birthday little man. Nice shirt collection you have there 😍 Keep smiling and have the best day you can with your family ♥️,143,2020-04-03 15:40:32,Twitter for iPhone,27,1,MarcusRashford,1246100277977059331,False,,en,April
@davesalisbury81 Very nice 👏🏾,29,2020-04-03 15:38:47,Twitter for iPhone,416,8,MarcusRashford,1246099836652453889,False,,en,April
@Joemcph09141425 Some nice shirts you have there little man ♥️,62,2020-04-03 11:33:00,Twitter for iPhone,197,7,MarcusRashford,1246037984123727872,False,,en,April
@KeziaAnsah1 It’s here:,48,2020-04-03 09:03:12,Twitter for iPhone,108,9,MarcusRashford,1246000284930899968,False,https://t.co/eejEByYwpj,en,April
LEGEND ♥️,33,2020-04-03 08:55:48,Twitter for iPhone,30146,1911,MarcusRashford,1245998423649800192,False,https://t.co/xxlqebNyo1,en,April
"Morning! You can now watch the full video here: 

Enjoy!",79,2020-04-03 07:57:16,Twitter for iPhone,784,40,MarcusRashford,1245983692297773062,False,https://t.co/eejEByYwpj,en,April
@TheSportsman @SantosFC Amazing! Good luck Caio,47,2020-04-02 19:45:09,Twitter for iPhone,1108,27,MarcusRashford,1245799451106717697,False,,en,April
"If anyone’s feeling down today I’m hoping this will cheer you up, thanks boys! ♥️

Catch the full video on @btsportfootball insta and my official website tomorrow morning.",195,2020-04-02 16:04:43,Twitter for iPhone,8751,833,MarcusRashford,1245743977086832646,False,https://t.co/WYpIRm5664,en,April
"@RCrawfordOasis Hi buddy! We miss seeing you at the games but hopefully we’ll be back up and running soon. I can’t wait to be back. We really do appreciate your support, it’s means a lot ♥️",189,2020-04-02 15:19:44,Twitter for iPhone,1105,42,MarcusRashford,1245732656190545921,False,,en,April
@_alexeverett Ah amazing well pass on my thanks to both of them. People like your parents are the real superstars around here!,126,2020-04-02 15:16:31,Twitter for iPhone,583,10,MarcusRashford,1245731846555664385,False,,en,April
"@maqbool30 Nice to meet you Ibraheem thank you for my letter. I am staying healthy, eating all my fruit and vegetables, drinking lots of water. That’s what will make us strong 💪🏾 I will make sure to show you some skill once I’m back on the pitch. Speak soon ♥️",260,2020-04-02 14:58:34,Twitter for iPhone,475,20,MarcusRashford,1245727327650295808,False,,en,April
@_alexeverett What do your parents do Alex?,43,2020-04-02 14:52:16,Twitter for iPhone,585,10,MarcusRashford,1245725743142834179,False,,en,April
Big shout out to @Tesco who have committed to donated £15m worth of food to @FareShareUK and Trussell Trust. The impact of this is HUGE! Thank you!,147,2020-04-02 12:08:05,Twitter for iPhone,2527,122,MarcusRashford,1245684427268685825,False,,en,April
"Ignore previous tweet, I got it wrong 🤦🏾 £150k raised for @FareShareUK means we are reaching 600,000 vulnerable children around the UK, amazing!! Thank you to everyone that has supported 👏🏾♥️",191,2020-04-02 12:07:11,Twitter for iPhone,11539,677,MarcusRashford,1245684197420929025,False,,en,April
"Happy birthday bro, let’s keep smiling ♥️",65,2020-04-02 09:54:41,Twitter for iPhone,24009,1036,MarcusRashford,1245650856713703424,False,https://t.co/3tN8LhvDn0,en,April
@loveridge7 Little legend ♥️,28,2020-04-02 09:30:11,Twitter for iPhone,1101,28,MarcusRashford,1245644690461872129,False,,en,April
@benstarrcoach Lefty! Nice little set up you have in the garden. Enjoy your day. Tell him to keep practicing 👍🏾,111,2020-04-02 08:29:50,Twitter for iPhone,447,8,MarcusRashford,1245629501586849792,False,,en,April
@don__kun @adrian_larco @Santandave1 👊🏾,39,2020-04-02 08:27:12,Twitter for iPhone,56,1,MarcusRashford,1245628839914434561,False,,en,April
@showstopper180 Happy birthday little man. Hope you have a good day tomorrow ♥️,79,2020-04-02 08:26:50,Twitter for iPhone,670,8,MarcusRashford,1245628747320971265,False,,en,April
"@Hudders69 We all appreciate the support mate, thank you 👊🏾",59,2020-04-02 08:25:49,Twitter for iPhone,169,5,MarcusRashford,1245628490159779840,False,,en,April
"@redfred911 Happy Birthday Callum, have a good day! And make sure you are looking after your Grandad 👍🏾",103,2020-04-02 08:24:35,Twitter for iPhone,121,4,MarcusRashford,1245628182218149894,False,,en,April
"@adrian_larco Morning Adrian, have a good day bud",49,2020-04-02 08:23:18,Twitter for iPhone,691,10,MarcusRashford,1245627856169787395,False,,en,April
@gebuka12 @Skyyfame1 @utdarena I’m 22 👍🏾,40,2020-04-02 08:22:31,Twitter for iPhone,1338,24,MarcusRashford,1245627660312535041,False,,en,April
"Good morning! Sharing this cos it put a little smile on my face this morning. Thanks @benny7tokarski 
Have a good day everyone! ♥️",154,2020-04-02 08:21:39,Twitter for iPhone,5183,261,MarcusRashford,1245627441005002755,False,https://t.co/gy8O8zfW9c,en,April
@ArjunNamboo Very nice!! 👏🏾,27,2020-04-02 08:19:39,Twitter for iPhone,556,18,MarcusRashford,1245626939731111939,False,,en,April
"@felly2519 Morning bud, get that workout in 💪🏾",46,2020-04-02 08:19:07,Twitter for iPhone,191,3,MarcusRashford,1245626804359933954,False,,en,April
@wp257 Happy birthday Harry! Hope you had a good one with the family 👊🏾,71,2020-04-01 20:28:13,Twitter for iPhone,986,25,MarcusRashford,1245447901242888192,False,,en,April
"@Allin12Lucy @ManUtd @harefieldyouth Hi Alex, thanks for your lovely note. I am staying safe thank you. Working hard, reading lots. I’m a bit sad about not playing football too. I hope you’re keeping up with your school work. Loving your PJs! Be a good boy for your mum and get to bed buddy ♥️",293,2020-04-01 18:48:17,Twitter for iPhone,3151,130,MarcusRashford,1245422749696380938,False,,en,April
@JT_Redfern @Mike_Phelan_1 I know! My mum would kill me but I quickly saw an opp for a pic and had to chase Saint up the stairs 🤦🏾,130,2020-04-01 18:30:20,Twitter for iPhone,421,11,MarcusRashford,1245418234783948802,False,,en,April
@niksusnybor @Mike_Phelan_1 He doesn’t give me much of a choice 😂,65,2020-04-01 18:28:37,Twitter for iPhone,51,1,MarcusRashford,1245417801856233472,False,,en,April
@reddevilsharon @Mike_Phelan_1 Cute!!,37,2020-04-01 18:28:15,Twitter for iPhone,30,1,MarcusRashford,1245417708667142146,False,,en,April
@BerbaSpin9 @Mike_Phelan_1 We get one every season of the current squad and we all sign it,90,2020-04-01 18:27:00,Twitter for iPhone,252,6,MarcusRashford,1245417395705057280,False,,en,April
@Mike_Phelan_1 What would we do without them ♥️,71,2020-04-01 18:23:15,Twitter for iPhone,5102,171,MarcusRashford,1245416453643407360,False,https://t.co/7VIx0DGVcd,en,April
@ardinarh It’s on @brfootball IG story for the next 24hours! 😉,62,2020-04-01 18:19:18,Twitter for iPhone,135,4,MarcusRashford,1245415456720269314,False,,en,April
@RedDevil5120 @UTDFuture @JofraArcher the birthday boy!,55,2020-04-01 18:18:41,Twitter for iPhone,99,0,MarcusRashford,1245415301870694402,False,,en,April
"Yo Jof, jump on COD, let me give you a birthday beating 😉♥️ @JofraArcher",72,2020-04-01 16:50:36,Twitter for iPhone,10593,354,MarcusRashford,1245393135250874368,False,,en,April
Running a little late sorry guys! Having probs with my Insta! Be with you ASAP,78,2020-04-01 15:05:34,Twitter for iPhone,1776,82,MarcusRashford,1245366705314041856,False,,en,April
30min countdown. Head over to Instagram. I’ll be live with @brfootball 👍🏾,73,2020-04-01 14:30:01,Twitter for iPhone,1303,48,MarcusRashford,1245357755092910083,False,,en,April
Happy birthday bro @JofraArcher ♥️,58,2020-04-01 14:13:23,Twitter for iPhone,15211,508,MarcusRashford,1245353572075802632,False,https://t.co/ZjXrdE5Eve,en,April
@josbuttler Big move well done Jos 👏🏾,37,2020-04-01 08:00:42,Twitter for iPhone,334,6,MarcusRashford,1245259781880807424,False,,en,April
4pm UK time 👍🏾,14,2020-04-01 07:59:45,Twitter for iPhone,1923,65,MarcusRashford,1245259541731835904,False,,en,April
"@AlexHurt140 Workout, catch up with the family on FaceTime, a bit of Netflix, and q&amp;a at 4pm 👊🏾",99,2020-04-01 07:52:18,Twitter for iPhone,603,16,MarcusRashford,1245257667192459264,False,,en,April
"@SFuller90 @ModernMorrissey Happy birthday bro, thank you for the work you are doing 👊🏾",87,2020-04-01 07:51:17,Twitter for iPhone,142,5,MarcusRashford,1245257411876790272,False,,en,April
@lianeward87 😱🤣,15,2020-04-01 07:50:04,Twitter for iPhone,113,1,MarcusRashford,1245257105826873347,False,,en,April
"Q&amp;A at 4pm today, Instagram Live. Look forward to speaking to you then ♥️",77,2020-04-01 07:47:55,Twitter for iPhone,8265,486,MarcusRashford,1245256565617197056,False,,en,April
"@knxly I’m well, family and friends are well, I’m feeling good my friend 👊🏾",75,2020-04-01 07:45:46,Twitter for iPhone,1718,39,MarcusRashford,1245256021863550976,False,,en,April
"@TalibGibran 4pm UK time, Instagram live 👍🏾",43,2020-04-01 07:44:59,Twitter for iPhone,83,4,MarcusRashford,1245255825024856064,False,,en,April
Morning everyone. Sun is shining. Let’s make it a good day...indoors! Keep smiling ♥️,85,2020-04-01 07:43:14,Twitter for iPhone,20861,1318,MarcusRashford,1245255386665570305,False,,en,April
@GaryLineker Berbatov deserves a shout,38,2020-03-31 17:15:47,Twitter for iPhone,6106,174,MarcusRashford,1245037083800068097,False,,en,March
@PaulN84 @GaryLineker Yes he did! What a player,47,2020-03-31 17:08:52,Twitter for iPhone,65,1,MarcusRashford,1245035343109394432,False,,en,March
@GaryLineker Cruyff? 🤩,22,2020-03-31 17:08:38,Twitter for iPhone,668,23,MarcusRashford,1245035284028436481,False,,en,March
@aarondoyle2015 @GaryLineker Great shout,40,2020-03-31 17:06:40,Twitter for iPhone,55,0,MarcusRashford,1245034791889666048,False,,en,March
@sydo_pogs @GaryLineker 🐐,25,2020-03-31 17:06:07,Twitter for iPhone,136,3,MarcusRashford,1245034653343514629,False,,en,March
@GaryLineker So smooth,46,2020-03-31 17:05:27,Twitter for iPhone,593,18,MarcusRashford,1245034484648620032,False,https://t.co/cz4YkU1yfK,en,March
@GaryLineker Agreed but you have to throw Maradona in there,59,2020-03-31 17:02:01,Twitter for iPhone,1873,53,MarcusRashford,1245033622828171265,False,,en,March
@rioferdy5 @ManUtd @England Thanks Rio ♥️,41,2020-03-31 07:39:05,Twitter for iPhone,6875,141,MarcusRashford,1244891954124673024,False,,en,March
4pm (UK) on Wednesday!! I promised and we’re delivering. Get your questions in ♥️,105,2020-03-30 18:49:07,Twitter for iPhone,9336,592,MarcusRashford,1244698185551040513,False,https://t.co/M4BznnswgE,en,March
Mood when they tell me I can step up my recovery 😂🤣,75,2020-03-30 18:06:44,Twitter for iPhone,42550,2368,MarcusRashford,1244687518353829888,False,https://t.co/mQDJrWR6MQ,en,March
@Becky_Morris30 Happy birthday buddy! Enjoy your day with your family 👊🏾,72,2020-03-30 16:47:44,Twitter for iPhone,826,12,MarcusRashford,1244667639332573186,False,,en,March
@ManUtd,31,2020-03-30 15:10:00,Twitter for iPhone,5309,160,MarcusRashford,1244643041723416576,False,https://t.co/JVEWziLHHe,en,March
@leeroyE33 What a lefty 👏🏾🤩,27,2020-03-30 09:15:58,Twitter for iPhone,44,0,MarcusRashford,1244553946502397953,False,,en,March
@norbrookyc 🤩,13,2020-03-30 09:15:15,Twitter for iPhone,22,1,MarcusRashford,1244553765832798208,False,,en,March
@norbrookyc Great technique pal 👏🏾 Think you’d look better in red though 😉,74,2020-03-30 09:14:48,Twitter for iPhone,2723,39,MarcusRashford,1244553653014446080,False,,en,March
@KingJerry07_ Don’t embarrass your friends like that 😂,54,2020-03-30 08:52:26,Twitter for iPhone,1421,93,MarcusRashford,1244548024786960386,False,,en,March
"@darren_tomo Crossbar 👏🏾
The only advice I can give is keep on practicing until the technique feels natural 👍🏾",110,2020-03-30 08:51:54,Twitter for iPhone,15,1,MarcusRashford,1244547892423135234,False,,en,March
"@sarahcresswell9 @Lewis01MUFC Haha bless him, good work buddy",61,2020-03-30 08:35:56,Twitter for iPhone,231,2,MarcusRashford,1244543874468663296,False,,en,March
@michael_edmead Happy birthday big man 👊🏾,41,2020-03-30 07:54:12,Twitter for iPhone,1186,32,MarcusRashford,1244533370031411200,False,,en,March
@Nicolaswain2017 @jackwebsterrrr 🤩😍🥰,36,2020-03-29 18:02:07,Twitter for iPhone,41,2,MarcusRashford,1244323969370595328,False,,en,March
@james_one10 Very nice! 👏🏾,26,2020-03-29 18:01:25,Twitter for iPhone,398,7,MarcusRashford,1244323793998405635,False,,en,March
@shailashs @AmarSanghrajka Nice!! 👏🏾,36,2020-03-29 18:00:46,Twitter for iPhone,60,2,MarcusRashford,1244323628843499520,False,,en,March
@JofraArcher Yes Jof!! 🤣🤩,25,2020-03-29 17:06:20,Twitter for iPhone,1067,10,MarcusRashford,1244309931416793088,False,,en,March
@WillHawkes7 Very nice! 👏🏾,26,2020-03-29 15:07:40,Twitter for iPhone,196,3,MarcusRashford,1244280066260992001,False,,en,March
@BigM1999 Very nice 👏🏾,22,2020-03-29 14:55:00,Twitter for iPhone,35,1,MarcusRashford,1244276880049668099,False,,en,March
@keelsb24 Celebration 🤩,23,2020-03-29 14:54:44,Twitter for iPhone,517,7,MarcusRashford,1244276813087588352,False,,en,March
@maireadmufc @AnthonyMartial @juanmata8 @Cristiano Great work! 👏🏾,65,2020-03-29 14:54:07,Twitter for iPhone,118,3,MarcusRashford,1244276658628157447,False,,en,March
@fransmyth Got to be happy with that one 👏🏾,43,2020-03-29 14:12:35,Twitter for iPhone,28,1,MarcusRashford,1244266204388364289,False,,en,March
@lukefuller__ Well taken 👏🏾,27,2020-03-29 14:11:55,Twitter for iPhone,41,2,MarcusRashford,1244266038340050945,False,,en,March
@RonneyBSMC Not bad at all 👏🏾,29,2020-03-29 14:11:20,Twitter for iPhone,65,5,MarcusRashford,1244265892042747905,False,,en,March
@StretfordPaddck Nice!!! 👏🏾,27,2020-03-29 14:10:15,Twitter for iPhone,476,9,MarcusRashford,1244265619379404801,False,,en,March
@bobbyjohn86 Not bad at all 👏🏾,30,2020-03-29 12:24:22,Twitter for iPhone,44,1,MarcusRashford,1244238971338665984,False,,en,March
@Jgiske @GiskeIL Where was the marking? 😂 great goal 👏🏾,55,2020-03-29 12:24:04,Twitter for iPhone,298,8,MarcusRashford,1244238897233698816,False,,en,March
@alan_dineen 😂 very nice!,25,2020-03-29 12:23:01,Twitter for iPhone,1558,11,MarcusRashford,1244238633286209539,False,,en,March
@TimperleyFC @TimperleySports Great goal 👏🏾,43,2020-03-29 12:22:34,Twitter for iPhone,48,2,MarcusRashford,1244238519125581825,False,,en,March
@SiwanDavies7 Yes Cian 👏🏾,25,2020-03-29 11:59:50,Twitter for iPhone,58,3,MarcusRashford,1244232799562973186,False,,en,March
@inghars_1986 Well done little man 👏🏾,37,2020-03-29 11:59:31,Twitter for iPhone,203,3,MarcusRashford,1244232717467815936,False,,en,March
@scottarmour1973 Aw wee Harry 🤩👏🏾,33,2020-03-29 11:57:59,Twitter for iPhone,91,2,MarcusRashford,1244232334033006593,False,,en,March
@HarryGiless @thomasshirley98 @ac_meon Pinggg 👏🏾,48,2020-03-29 11:53:06,Twitter for iPhone,218,9,MarcusRashford,1244231105756225536,False,,en,March
Nah I had to retweet this. The beauty of football. Thank you for sharing @jackwebsterrrr 👏🏾♥️,117,2020-03-29 11:52:54,Twitter for iPhone,4583,190,MarcusRashford,1244231054736658432,False,https://t.co/ij0wgxuBLY,en,March
@ethanmaguire19 @pat04089 👏🏾👏🏾 great goal,41,2020-03-29 11:51:30,Twitter for iPhone,15,0,MarcusRashford,1244230701723066368,False,,en,March
@thezulfo Very nice 👏🏾,22,2020-03-29 11:50:58,Twitter for iPhone,342,35,MarcusRashford,1244230567295627265,False,,en,March
@mprdobbin20 Chip 👏🏾👏🏾,22,2020-03-29 11:50:41,Twitter for iPhone,66,1,MarcusRashford,1244230497221435394,False,,en,March
@lindsaycassidy Oooo he hit that one 👏🏾,39,2020-03-29 11:50:25,Twitter for iPhone,108,1,MarcusRashford,1244230426950086656,False,,en,March
@bryanjunior2006 @CP_United_FC Practice makes perfect 😉,55,2020-03-29 11:49:25,Twitter for iPhone,109,2,MarcusRashford,1244230176139026434,False,,en,March
@har_dedeji Yes boys 👊🏾,23,2020-03-29 11:48:54,Twitter for iPhone,179,4,MarcusRashford,1244230047084339200,False,,en,March
@lukesmart99 Yes mate 👏🏾,24,2020-03-29 11:48:27,Twitter for iPhone,36,1,MarcusRashford,1244229932336570369,False,,en,March
@JamesStevens4 Ooooof pick that one out 👏🏾,42,2020-03-29 11:46:22,Twitter for iPhone,148,4,MarcusRashford,1244229408065572865,False,,en,March
@LukeClark1 Superstar 🤩,23,2020-03-29 11:45:47,Twitter for iPhone,176,4,MarcusRashford,1244229264125329408,False,,en,March
@jamiebbird Nice!! 👏🏾,21,2020-03-29 11:45:11,Twitter for iPhone,438,1,MarcusRashford,1244229112652324864,False,,en,March
@sandwellladies Very nice 👏🏾👏🏾,30,2020-03-29 11:44:27,Twitter for iPhone,42,3,MarcusRashford,1244228928920641536,False,,en,March
@mozestone Oh dear...😂,22,2020-03-29 11:44:13,Twitter for iPhone,586,9,MarcusRashford,1244228869550493697,False,,en,March
@Erfaldehyde What a save 👏🏾,27,2020-03-29 11:43:35,Twitter for iPhone,592,3,MarcusRashford,1244228708371705858,False,,en,March
@RyanOv80 Yes Charlie 👏🏾,24,2020-03-29 11:43:12,Twitter for iPhone,143,1,MarcusRashford,1244228613278519297,False,,en,March
@StianOldereide 👏🏾,18,2020-03-29 11:42:59,Twitter for iPhone,40,2,MarcusRashford,1244228558836445184,False,,en,March
@Tarum_7 Well taken 👏🏾,22,2020-03-29 11:42:40,Twitter for iPhone,159,3,MarcusRashford,1244228477949263874,False,,en,March
@sgally10 Bless him 👏🏾,22,2020-03-29 11:42:18,Twitter for iPhone,324,1,MarcusRashford,1244228387301994498,False,,en,March
@ElemtenLe Team goal 👏🏾,23,2020-03-29 11:41:58,Twitter for iPhone,1344,11,MarcusRashford,1244228301029326849,False,,en,March
@Lewis01MUFC Naughtyyyy! 👏🏾,27,2020-03-29 11:41:21,Twitter for iPhone,1209,12,MarcusRashford,1244228144929869824,False,,en,March
@ThomsonCiaran Oooof swerve 👏🏾,30,2020-03-29 11:41:00,Twitter for iPhone,302,1,MarcusRashford,1244228056929239042,False,,en,March
@ChloxH Very nice 👏🏾,20,2020-03-29 11:40:38,Twitter for iPhone,777,7,MarcusRashford,1244227966030303232,False,,en,March
"Happy Sunday guys! You’ve all seen my goals, I want to see yours. Anyone got anything impressive saved on their phone to share from a Sunday league game or just a kick about with your mates? Send me your videos ⚽️",213,2020-03-29 11:20:50,Twitter for iPhone,22162,1367,MarcusRashford,1244222983775965190,False,,en,March
@RyannGriffo Congratulations man! 👏🏾,36,2020-03-28 14:16:54,Twitter for iPhone,490,12,MarcusRashford,1243904905204596737,False,,en,March
@prinzhope I love my Nigerian fans ♥️,37,2020-03-28 13:53:32,Twitter for iPhone,3956,484,MarcusRashford,1243899023301451777,False,,en,March
"For those of you asking for an update on the injury 👇🏾 Appreciate all of your support, we’re nearly there. Just have to be patient ♥️",157,2020-03-28 13:49:02,Twitter for iPhone,10003,803,MarcusRashford,1243897892739432448,False,https://t.co/M2X6nKEB7y,en,March
"Guys, we’ve done it!! £100k for @FareShareUK that’s 400,000 meals for vulnerable children around the UK. Thank you!! You’re all amazing. ♥️
@brfootball when’s that Q&amp;A we promised?",184,2020-03-28 13:33:33,Twitter for iPhone,15712,1137,MarcusRashford,1243893995216011265,False,,en,March
