Source,Tweets,Date,RTs,Favourites,isRT,id_str,tco,Language,Month,Quarter,TweetsTokenized
Twitter for iPhone,Martha is a great leader on this issue!,2020-01-25 20:46,8507,36769,False,1.22e+18,https://t.co/yl5ly5nwdv,en,January,Q1,"['martha', 'great', 'leader', 'issue']"
Twitter for iPhone,Three great men!,2020-01-25 20:37,7540,30491,False,1.22e+18,https://t.co/3W3xqgqgwq,en,January,Q1,"['great', 'men']"
Twitter for iPhone,Such a great family!,2020-01-25 20:11,7215,39669,False,1.22e+18,https://t.co/M39vQS5crN,en,January,Q1,"['great', 'family']"
Twitter for iPhone,Thank you Nick!,2020-01-25 19:44,20223,102411,False,1.22e+18,https://t.co/hZTLVa2ROU,en,January,Q1,"['thank', 'nick']"
Twitter for iPhone,Any fair minded person watching the Senate trial today would be able to see how unfairly I have been treated and that this is indeed the totally partisan Impeachment Hoax that EVERYBODY including the Democrats truly knows it is. This should never be allowed to happen again!,2020-01-25 18:41,30507,136729,False,1.22e+18,,en,January,Q1,"['fair', 'minded', 'person', 'watching', 'senate', 'trial', 'able', 'unfairly', 'treated', 'indeed', 'totally', 'partisan', 'impeachment', 'hoax', 'everybody', 'democrats', 'truly', 'knows', 'allowed']"
Twitter for iPhone,Our case against lyin’ cheatin’ liddle’ Adam “Shifty” Schiff Cryin’ Chuck Schumer Nervous Nancy Pelosi their leader dumb as a rock AOC &amp; the entire Radical Left Do Nothing Democrat Party starts today at 10:00 A.M. on @FoxNews @OANN or Fake News @CNN or Fake News MSDNC!,2020-01-25 14:37,29234,116041,False,1.22e+18,,en,January,Q1,"['case', 'lyin', 'cheatin', 'liddle', 'adam', 'shifty', 'schiff', 'cryin', 'chuck', 'schumer', 'nervous', 'nancy', 'pelosi', 'leader', 'dumb', 'rock', 'aoc', 'entire', 'radical', 'left', 'do_nothing', 'democrat', 'party', 'starts', '1000', '@foxnews', '@oann', 'fake', 'news', '@cnn', 'fake', 'news', 'msdnc']"
Twitter for iPhone,“I like President Trump’s Tweets (Social Media) I like everything about him...and this Ukraine stuff the trial the impeachment this isn’t t about Ukraine. Donald Trump has committed the two unpardonable sins in the eyes of the Democrats. He beat Hillary Clinton in 2016 and..,2020-01-25 14:19,20476,94477,False,1.22e+18,,en,January,Q1,"['president', 'trumps', 'tweets', 'social', 'media', 'himand', 'ukraine', 'stuff', 'trial', 'impeachment', 'isnt', 'ukraine', 'donald', 'trump', 'committed', 'unpardonable', 'sins', 'eyes', 'democrats', 'beat', 'hillary', 'clinton', '2016']"
Twitter for iPhone,....secondly he is fulfilling every promise he made and that is making his opponents apoplectic. They’re trying to get him out of office and they’re not going to succeed.” Pastor Robert Jeffress author of “Choosing the Extraordinary Life”  Thank you Pastor! @LouDobbs @FoxBus,2020-01-25 14:19,14600,64573,False,1.22e+18,,en,January,Q1,"['secondly', 'fulfilling', 'promise', 'making', 'opponents', 'apoplectic', 'trying', 'office', 'succeed', 'pastor', 'robert', 'jeffress', 'author', 'choosing', 'extraordinary', 'life', 'thank', 'pastor', '@loudobbs', '@foxbus']"
Twitter for iPhone,The Great @LouDobbs: “People know after 3 years of this President the most historic President in our Country’s history that there is no one who can touch what he’s done in 3 years foreign policy domestic policy you name it it’s amazing. Just to have the guts not to be.....,2020-01-25 13:59,18645,81384,False,1.22e+18,,en,January,Q1,"['great', '@loudobbs', 'people', '3', 'president', 'historic', 'president', 'countrys', 'history', 'touch', 'hes', '3', 'foreign', 'policy', 'domestic', 'policy', 'name', 'amazing', 'guts']"
Twitter for iPhone,....intimidated by this national left wing media that reduces most politicians and most public figures to whining crying puddles of cowardice - it is really something to have a man in the White House who has a courageous heart and does what he says he will do.”,2020-01-25 13:59,12720,56691,False,1.22e+18,,en,January,Q1,"['intimidated', 'national', 'left', 'wing', 'media', 'reduces', 'politicians', 'public', 'figures', 'whining', 'crying', 'puddles', 'cowardice', 'something', 'man', 'white', 'house', 'courageous', 'heart', 'says']"
Twitter for iPhone,Check out @seanhannity now on @FoxNews. Big tonight!,2020-01-25 1:59,8521,39419,False,1.22e+18,,en,January,Q1,"['check', '@seanhannity', '@foxnews', 'big', 'tonight']"
Twitter for iPhone,A really big show tonight by @seanhannity  9:00 P.M. @FoxNews  Heavy emphasis on the Impeachment Hoax. The Radical Left Do Nothing Democrats have gone crazy. They know it’s a con but just can’t sell it! Public strongly against Impeachment.,2020-01-25 1:49,1462,4613,False,1.22e+18,,en,January,Q1,"['big', 'show', 'tonight', '@seanhannity', '900', '@foxnews', 'heavy', 'emphasis', 'impeachment', 'hoax', 'radical', 'left', 'do_nothing', 'democrats', 'gone', 'crazy', 'con', 'cant', 'sell', 'public', 'strongly', 'impeachment']"
Twitter for iPhone,It was my honor to welcome our nation’s Mayors to the @WhiteHouse as we continue to strengthen the bonds of cooperation between federal and local governments so that we can deliver great jobs excellent schools affordable healthcare and safe communities for all of our people!,2020-01-25 0:35,11667,50568,False,1.22e+18,https://t.co/QwYzS32lyQ,en,January,Q1,"['honor', 'welcome', 'nations', 'mayors', '@whitehouse', 'continue', 'strengthen', 'bonds', 'cooperation', 'federal', 'local', 'governments', 'deliver', 'great', 'jobs', 'excellent', 'schools', 'affordable', 'healthcare', 'safe', 'communities', 'people']"
Twitter for iPhone,After consultation with our Great Military Leaders designers and others I am pleased to present the new logo for the United States Space Force the Sixth Branch of our Magnificent Military!,2020-01-24 21:31,41425,176424,False,1.22e+18,https://t.co/TC8pT4yHFT,en,January,Q1,"['consultation', 'great', 'military', 'leaders', 'designers', 'pleased', 'present', 'new', 'logo', 'united', 'states', 'space', 'force', 'sixth', 'branch', 'magnificent', 'military']"
Twitter for iPhone,China has been working very hard to contain the Coronavirus. The United States greatly appreciates their efforts and transparency. It will all work out well. In particular on behalf of the American People I want to thank President Xi!,2020-01-24 21:18,22967,124909,False,1.22e+18,,en,January,Q1,"['china', 'working', 'hard', 'contain', 'coronavirus', 'united', 'states', 'greatly', 'appreciates', 'efforts', 'transparency', 'work', 'particular', 'behalf', 'american', 'people', 'thank', 'president', 'xi']"
Twitter for iPhone,#MarchForLife,2020-01-24 18:11,22202,75832,False,1.22e+18,https://t.co/5Yg09dOoJd,en,January,Q1,['#marchforlife']
Twitter for iPhone,The Do Nothing Democrats just keep repeating and repeating over and over again the same old “stuff” on the Impeachment Hoax. They want to use up ALL of their time even though it is the wrong thing to do. They ought to go back to work for our great American people!,2020-01-24 16:56,28194,133839,False,1.22e+18,,en,January,Q1,"['do_nothing', 'democrats', 'repeating', 'repeating', 'old', 'stuff', 'impeachment', 'hoax', 'use', 'though', 'wrong', 'thing', 'ought', 'work', 'great', 'american', 'people']"
Twitter for iPhone,READ THE TRANSCRIPTS!,2020-01-24 16:16,18198,97552,False,1.22e+18,,en,January,Q1,['transcripts']
Twitter for iPhone,More than anything else the Radical Left Do Nothing Democrats like AOC Omar Cryin’ Chuck Nervous Nancy &amp; Shifty Schiff are angry &amp; “deranged” over the fact that Republicans are up to 191 Federal Judges &amp; Two Great New Supreme Court Justices. Don’t blame me blame Obama!,2020-01-24 15:37,24173,96831,False,1.22e+18,,en,January,Q1,"['anything', 'else', 'radical', 'left', 'do_nothing', 'democrats', 'aoc', 'omar', 'cryin', 'chuck', 'nervous', 'nancy', 'shifty', 'schiff', 'angry', 'deranged', 'fact', 'republicans', '191', 'federal', 'judges', 'great', 'new', 'supreme', 'court', 'justices', 'blame', 'blame', 'obama']"
Twitter for iPhone,Jim is great!,2020-01-24 15:11,13819,57973,False,1.22e+18,https://t.co/SxjDSlaP7J,en,January,Q1,"['jim', 'great']"
Twitter for iPhone,Cryin’ Chuck never had what it takes and never will!,2020-01-24 12:58,13293,50549,False,1.22e+18,https://t.co/pQh4lXNCBN,en,January,Q1,"['cryin', 'chuck', 'takes']"
Twitter for iPhone,The Impeachment Hoax is interfering with the 2020 Election - But that was the idea behind the Radical Left Do Nothing Dems Scam attack. They always knew I did nothing wrong!,2020-01-24 12:50,21152,94893,False,1.22e+18,,en,January,Q1,"['impeachment', 'hoax', 'interfering', '2020', 'election', 'idea', 'behind', 'radical', 'left', 'do_nothing', 'dems', 'scam', 'attack', 'nothing', 'wrong']"
Twitter for iPhone,“I often get asked the question well isn’t the President going to be stronger and harder to beat if he survives this? The answer is yes but the Congress has no choice it has a Constitutional responsibility.” Joe Biden pres. candidate. Even Joe agrees with us! @foxandfriends,2020-01-24 12:41,12004,59438,False,1.22e+18,,en,January,Q1,"['often', 'asked', 'question', 'isnt', 'president', 'stronger', 'harder', 'beat', 'survives', 'answer', 'yes', 'congress', 'choice', 'constitutional', 'responsibility', 'joe', 'biden', 'pres', 'candidate', 'joe', 'agrees', '@foxandfriends']"
Twitter for iPhone,After having been treated unbelievably unfairly in the House and then having to endure hour after hour of lies fraud &amp; deception by Shifty Schiff Cryin’ Chuck Schumer &amp; their crew looks like my lawyers will be forced to start on Saturday which is called Death Valley in T.V.,2020-01-24 12:37,17977,76169,False,1.22e+18,,en,January,Q1,"['treated', 'unbelievably', 'unfairly', 'house', 'endure', 'hour', 'hour', 'lies', 'fraud', 'deception', 'shifty', 'schiff', 'cryin', 'chuck', 'schumer', 'crew', 'looks', 'lawyers', 'forced', 'start', 'saturday', 'called', 'death', 'valley', 'tv']"
Twitter for iPhone,....a foreign power engaged in clandestine intelligence activities and yet they still asked for the renewal two more times and it gave the right for the government to rifle through the Trump campaigns files &amp; Emails Text messages.....” So how bad &amp; illegal is that? @FoxNews,2020-01-24 12:35,10589,36760,False,1.22e+18,,en,January,Q1,"['foreign', 'power', 'engaged', 'clandestine', 'intelligence', 'activities', 'still', 'asked', 'renewal', 'times', 'gave', 'government', 'rifle', 'trump', 'campaigns', 'files', 'emails', 'text', 'messages', 'bad', 'illegal', '@foxnews']"
Twitter for iPhone,Frances Hakes former Federal prosecutor “This is really significant. The FBI had debunked the Steele Dossier in January of 2017 and then even after they did that even after they knew from the CIA &amp; from their own sources they knew that Carter Page was not the agent of,2020-01-24 12:35,15239,55443,False,1.22e+18,,en,January,Q1,"['frances', 'hakes', 'former', 'federal', 'prosecutor', 'significant', 'fbi', 'debunked', 'steele', 'dossier', 'january', '2017', 'cia', 'sources', 'carter', 'page', 'agent']"
Twitter for iPhone,“He’s got to explain this. How did Hunter Biden get a billion and a half dollars (from China) to invest when he’d been in business for 60 days?” @LindseyGrahamSC @FoxNews,2020-01-24 11:42,24691,92407,False,1.22e+18,,en,January,Q1,"['hes', 'explain', 'hunter', 'biden', 'billion', 'half', 'dollars', 'china', 'invest', 'hed', 'business', '60', 'days', '@lindseygrahamsc', '@foxnews']"
Twitter for iPhone,“21 State Attorney Generals denouncing the Impeachment of President Trump.” @FoxNews,2020-01-24 11:24,11738,56658,False,1.22e+18,,en,January,Q1,"['21', 'state', 'attorney', 'generals', 'denouncing', 'impeachment', 'president', 'trump', '@foxnews']"
Twitter for iPhone,Jeanne Mancini President March for Life: “We have never had a President of the United States actually come in person to the March for Life.” But now you do! See you later Jeanne. @HeatherChilders @FoxNews,2020-01-24 11:18,13215,59558,False,1.22e+18,,en,January,Q1,"['jeanne', 'mancini', 'president', 'march', 'life', 'president', 'united', 'states', 'actually', 'person', 'march', 'life', 'later', 'jeanne', '@heatherchilders', '@foxnews']"
Twitter for iPhone,Carlos will win big very exciting. Great for Florida great for USA! He has my complete and total Endorsement!,2020-01-24 2:52,13552,55310,False,1.22e+18,https://t.co/6Rd5laSEkV,en,January,Q1,"['carlos', 'win', 'big', 'exciting', 'great', 'florida', 'great', 'usa', 'complete', 'endorsement']"
Twitter for iPhone,True!,2020-01-23 22:21,14742,59091,False,1.22e+18,https://t.co/OPTBdNOQrD,en,January,Q1,[]
Twitter for iPhone,That is a real fan. Thank you!,2020-01-23 21:50,45346,250117,False,1.22e+18,https://t.co/1JWyoyiidW,en,January,Q1,"['real', 'fan', 'thank']"
Twitter for iPhone,On my way see you soon!,2020-01-23 21:11,10251,44736,False,1.22e+18,https://t.co/6Rd5lbafJv,en,January,Q1,['soon']
Twitter for iPhone,Crazy Bernie takes the lead in the Democrat Primaries but it is looking more and more like the Dems will never allow him to win! Will Sleepy Joe be able to stumble across the finish line?,2020-01-23 21:08,22470,123127,False,1.22e+18,,en,January,Q1,"['crazy', 'bernie', 'takes', 'lead', 'democrat', 'primaries', 'looking', 'dems', 'allow', 'win', 'sleepy', 'joe', 'able', 'stumble', 'across', 'finish', 'line']"
Twitter for iPhone,Democrats are going to destroy your Social Security. I have totally left it alone as promised and will save it!,2020-01-23 21:08,26238,120441,False,1.22e+18,,en,January,Q1,"['democrats', 'destroy', 'social', 'security', 'totally', 'left', 'alone', 'promised', 'save']"
Twitter for iPhone,A poll of Radical Left Do Nothing Democrats just came out in Florida. Nice results!,2020-01-23 21:04,12736,49225,False,1.22e+18,https://t.co/YYo9CxWsVH,en,January,Q1,"['poll', 'radical', 'left', 'do_nothing', 'democrats', 'came', 'florida', 'nice', 'results']"
Twitter for iPhone,I LOVE ALABAMA!,2020-01-23 21:03,9102,38541,False,1.22e+18,https://t.co/ZDlBDehhvN,en,January,Q1,"['love', 'alabama']"
Twitter for iPhone,Interesting poll in Texas-13! #TX13,2020-01-23 21:02,6329,23931,False,1.22e+18,https://t.co/80uS2VaPGP,en,January,Q1,"['interesting', 'poll', 'texas13', '#tx13']"
Twitter for iPhone,Close race in Kansas!,2020-01-23 21:01,5966,22637,False,1.22e+18,https://t.co/m2ExF9vHKU,en,January,Q1,"['close', 'race', 'kansas']"
Twitter for iPhone,“President Trump shows us that electability is no match for electricity” by @KellyannePolls,2020-01-23 20:34,9431,37995,False,1.22e+18,https://t.co/XQBir61WHO,en,January,Q1,"['president', 'trump', 'shows', 'electability', 'match', 'electricity', '@kellyannepolls']"
Twitter for iPhone,“The Democrats have now conceded that President Trump has not committed a crime.” @AriFleischer,2020-01-23 20:26,22255,95209,False,1.22e+18,,en,January,Q1,"['democrats', 'conceded', 'president', 'trump', 'committed', 'crime', '@arifleischer']"
Twitter for iPhone,The United States looks forward to welcoming Prime Minister @Netanyahu &amp; Blue &amp; White Chairman @Gantzbe to the @WhiteHouse next week. Reports about details and timing of our closely-held peace plan are purely speculative.,2020-01-23 19:30,12361,50901,False,1.22e+18,,en,January,Q1,"['united', 'states', 'looks', 'forward', 'welcoming', 'prime', 'minister', '@netanyahu', 'blue', 'white', 'chairman', '@gantzbe', '@whitehouse', 'next', 'week', 'reports', 'details', 'timing', 'closelyheld', 'peace', 'plan', 'purely', 'speculative']"
Twitter for iPhone,The Democrats don’t want a Witness Trade because Shifty Schiff the Biden’s the fake Whistleblower(&amp; his lawyer) the second Whistleblower (who vanished after I released the Transcripts) the so-called “informer” &amp; many other Democrat disasters would be a BIG problem for them!,2020-01-23 18:18,25626,101480,False,1.22e+18,,en,January,Q1,"['democrats', 'witness', 'trade', 'shifty', 'schiff', 'bidens', 'fake', 'whistlebloweramp', 'lawyer', 'second', 'whistleblower', 'vanished', 'released', 'transcripts', 'socalled', 'informer', 'democrat', 'disasters', 'big', 'problem']"
Twitter for iPhone,“This is all about undermining the next Election.” Liz Peek @FoxNews,2020-01-23 16:15,20214,94161,False,1.22e+18,,en,January,Q1,"['undermining', 'next', 'election', 'liz', 'peek', '@foxnews']"
Twitter for iPhone,Mini Mike Bloomberg is playing poker with his foolhardy and unsuspecting Democrat rivals. He says that if he loses (he really means when!) in the primaries he will spend money helping whoever the Democrat nominee is. By doing this he figures they won’t hit him as hard....,2020-01-23 13:25,18056,80875,False,1.22e+18,,en,January,Q1,"['mini', 'mike', 'bloomberg', 'playing', 'poker', 'foolhardy', 'unsuspecting', 'democrat', 'rivals', 'says', 'loses', 'means', 'primaries', 'spend', 'money', 'helping', 'whoever', 'democrat', 'nominee', 'figures', 'wont', 'hit', 'hard']"
Twitter for iPhone,....during his hopeless “presidential” campaign. They will remain silent! The fact is when Mini losses he will be spending very little of his money on these “clowns” because he will consider himself to be the biggest clown of them all - and he will be right!,2020-01-23 13:25,11185,49931,False,1.22e+18,,en,January,Q1,"['hopeless', 'presidential', 'campaign', 'remain', 'silent', 'fact', 'mini', 'losses', 'spending', 'little', 'money', 'clowns', 'consider', 'biggest', 'clown']"
Twitter for iPhone,The Democrats &amp; Shifty Schiff whose presentation to the Senate was loaded with lies and misrepresentations are refusing to state that the Obama Administration withheld aid from many countries including Ukraine Pakistan Philippines Egypt Honduras &amp; Mexico. Witch Hunt!,2020-01-23 12:57,22295,76473,False,1.22e+18,,en,January,Q1,"['democrats', 'shifty', 'schiff', 'whose', 'presentation', 'senate', 'loaded', 'lies', 'misrepresentations', 'refusing', 'state', 'obama', 'administration', 'withheld', 'aid', 'countries', 'ukraine', 'pakistan', 'philippines', 'egypt', 'honduras', 'mexico', 'witch', 'hunt']"
Twitter for iPhone,No matter what you give to the Radical Left Do Nothing Democrats it will never be enough!,2020-01-23 12:54,20951,107909,False,1.22e+18,,en,January,Q1,"['matter', 'give', 'radical', 'left', 'do_nothing', 'democrats', 'enough']"
Twitter for iPhone,The Democrat House would not give us lawyers or not one witness but now demand that the Republican Senate produce the witnesses that the House never sought or even asked for? They had their chance but pretended to rush. Most unfair &amp; corrupt hearing in Congressional history!,2020-01-23 12:52,29246,130447,False,1.22e+18,,en,January,Q1,"['democrat', 'house', 'give', 'lawyers', 'witness', 'demand', 'republican', 'senate', 'produce', 'witnesses', 'house', 'sought', 'asked', 'chance', 'pretended', 'rush', 'unfair', 'corrupt', 'hearing', 'congressional', 'history']"
Twitter for iPhone,In an Impeachment you can’t use a work of fiction as the theory for the case filling in gaps with presumptions against the President. It was a weak presentation self indulgent &amp; he didn’t deliver the goods.” Robert Charles @HeatherChilders @FoxNews,2020-01-23 12:49,13997,56753,False,1.22e+18,,en,January,Q1,"['impeachment', 'cant', 'use', 'work', 'fiction', 'theory', 'case', 'filling', 'gaps', 'presumptions', 'president', 'weak', 'presentation', 'self', 'indulgent', 'deliver', 'goods', 'robert', 'charles', '@heatherchilders', '@foxnews']"
Twitter for iPhone,....OF THE 2020 ELECTION BECSUSE IT WEAPONIZES A PROCESS THAT SHOULD ONLY BE INITIATED IN EXCEEDINGLY RARE CIRCUMSTANCES AND SHOULD NEVER BE USED FOR PARTISAN PURPOSES.” @HeatherChilders @FoxNews The Democrats are trying hard to damage Republicans prior to the Election!,2020-01-23 12:46,11509,44109,False,1.22e+18,,en,January,Q1,"['2020', 'election', 'becsuse', 'weaponizes', 'process', 'initiated', 'exceedingly', 'rare', 'circumstances', 'used', 'partisan', 'purposes', '@heatherchilders', '@foxnews', 'democrats', 'trying', 'hard', 'damage', 'republicans', 'prior', 'election']"
Twitter for iPhone,Attorney Generals from 21 States are urging the Senate to reject Impeachment. They say the Articles have legal &amp; factual problems and the Democrats case sets a dangerous historical precedent. “EVEN AN UNSUCCESSFUL EFFORT TO IMPEACH THE PRESIDENT UNDERMINES THE INTEGRITY.....,2020-01-23 12:45,20546,79103,False,1.22e+18,,en,January,Q1,"['attorney', 'generals', '21', 'states', 'urging', 'senate', 'reject', 'impeachment', 'articles', 'legal', 'factual', 'problems', 'democrats', 'case', 'sets', 'dangerous', 'historical', 'precedent', 'unsuccessful', 'effort', 'impeach', 'president', 'undermines', 'integrity']"
Twitter for iPhone,“There is no evidence of a crime.” Robert Charles Fmr Asst Secy of State. The crimes were committed by the other side!,2020-01-23 12:42,16800,72155,False,1.22e+18,,en,January,Q1,"['evidence', 'crime', 'robert', 'charles', 'fmr', 'asst', 'secy', 'state', 'crimes', 'committed', 'side']"
Twitter for iPhone,“Schiff doesn’t have a case telling the truth so he’s manufacturing things.” Rush Limbaugh @foxandfriends,2020-01-23 12:39,16340,73057,False,1.22e+18,,en,January,Q1,"['schiff', 'case', 'telling', 'truth', 'hes', 'manufacturing', 'rush', 'limbaugh', '@foxandfriends']"
Twitter for iPhone,Sorry if you come you will be immediately sent back!,2020-01-22 22:13,26779,105211,False,1.22e+18,https://t.co/Ba9kmD6HD0,en,January,Q1,"['sorry', 'immediately', 'sent']"
Twitter for iPhone,See you on Friday...Big Crowd!,2020-01-22 22:04,26255,102712,False,1.22e+18,https://t.co/MFyWLG4HFZ,en,January,Q1,"['fridaybig', 'crowd']"
Twitter for iPhone,True!,2020-01-22 21:43,12918,53523,False,1.22e+18,https://t.co/VRyCRDe7Ua,en,January,Q1,[]
Twitter for iPhone,“NO PRESSURE”,2020-01-22 19:58,21526,128636,False,1.22e+18,,en,January,Q1,['pressure']
Twitter for iPhone,Will be Great!,2020-01-22 19:12,8662,41504,False,1.22e+18,https://t.co/Ce20fgcM6K,en,January,Q1,['great']
Twitter for iPhone,Great working with you Maria!,2020-01-22 19:08,8165,38403,False,1.22e+18,https://t.co/ZUDKeAgcKJ,en,January,Q1,"['great', 'working', 'maria']"
Twitter for iPhone,One of the many great things about our just signed giant Trade Deal with China is that it will bring both the USA &amp; China closer together in so many other ways. Terrific working with President Xi a man who truly loves his country. Much more to come!,2020-01-22 18:03,20461,106333,False,1.22e+18,,en,January,Q1,"['great', 'signed', 'giant', 'trade', 'deal', 'china', 'bring', 'usa', 'china', 'closer', 'together', 'ways', 'terrific', 'working', 'president', 'xi', 'man', 'truly', 'loves', 'country']"
Twitter for iPhone,Heading back to Washington from @Davos  Switzerland. Very successful (for USA) trip!,2020-01-22 16:21,12733,64813,False,1.22e+18,,en,January,Q1,"['heading', 'washington', '@davos', 'switzerland', 'successful', 'usa', 'trip']"
Twitter for iPhone,“Not the Senate’s job to mop up the mess made in the House by the Democrats. Biden admitted that he went to Ukraine and did the Quid Pro Quo.” @SteveScalise  @FoxNews,2020-01-22 16:17,23406,94032,False,1.22e+18,,en,January,Q1,"['senates', 'job', 'mop', 'mess', 'house', 'democrats', 'biden', 'admitted', 'went', 'ukraine', 'quid', 'pro', 'quo', '@stevescalise', '@foxnews']"
Twitter for iPhone,THANK YOU @WEF!,2020-01-22 16:01,19645,72249,False,1.22e+18,https://t.co/rQWBqJy7za,en,January,Q1,"['thank', '@wef']"
Twitter for iPhone,They are taking the nomination away from Bernie for a second time. Rigged!,2020-01-22 13:26,23650,141545,False,1.22e+18,,en,January,Q1,"['taking', 'nomination', 'away', 'bernie', 'second', 'rigged']"
Twitter for iPhone,Steyer is a major loser. Just doesn’t get it. This is second time with Bernie!,2020-01-22 13:23,7410,33830,False,1.22e+18,https://t.co/fxZh8zNhks,en,January,Q1,"['steyer', 'major', 'loser', 'second', 'bernie']"
Twitter for iPhone,Big story. Hope Fake News covers it!,2020-01-22 12:55,9473,32928,False,1.22e+18,https://t.co/NCtUYK6Eco,en,January,Q1,"['big', 'story', 'hope', 'fake', 'news', 'covers']"
Twitter for iPhone,Their case was so “overwhelming” in the House that they need &amp; demand Witnesses in the Senate!,2020-01-22 12:43,11111,42063,False,1.22e+18,https://t.co/XuOMzYSnwv,en,January,Q1,"['case', 'overwhelming', 'house', 'demand', 'witnesses', 'senate']"
Twitter for iPhone,ENJOY!,2020-01-22 9:34,6672,9774,False,1.22e+18,https://t.co/xqEoCLJy0Y,en,January,Q1,['enjoy']
Twitter for iPhone,Will be interviewed at 5:00 A.M. Eastern by @JoeSquawk on @CNBC at the World Economic Forum in Davos Switzerland. Enjoy!,2020-01-22 9:32,5157,24345,False,1.22e+18,,en,January,Q1,"['interviewed', '500', 'eastern', '@joesquawk', '@cnbc', 'world', 'economic', 'forum', 'davos', 'switzerland', 'enjoy']"
Twitter for iPhone,Making great progress in @Davos. Tremendous numbers of companies will be coming or returning to the USA. Hottest Economy! JOBS JOBS JOBS!,2020-01-22 6:48,18606,90134,False,1.22e+18,,en,January,Q1,"['making', 'great', 'progress', '@davos', 'tremendous', 'numbers', 'companies', 'coming', 'returning', 'usa', 'hottest', 'economy', 'jobs', 'jobs', 'jobs']"
Twitter for iPhone,Wow!,2020-01-22 5:29,15835,54957,False,1.22e+18,https://t.co/drmhQQ6CL3,en,January,Q1,['wow']
Twitter for iPhone,READ THE TRANSCRIPTS!,2020-01-21 19:08,33010,176163,False,1.22e+18,,en,January,Q1,['transcripts']
Twitter for iPhone,Congratulations on your big @UFC WIN!,2020-01-21 13:25,22228,149188,False,1.22e+18,https://t.co/135dOECsEf,en,January,Q1,"['congratulations', 'big', '@ufc', 'win']"
Twitter for iPhone,THE BEST IS YET TO COME!,2020-01-21 1:59,41709,136563,False,1.22e+18,https://t.co/YBMOBurdHQ,en,January,Q1,['best']
Twitter for iPhone,“It’s about the Economy stupid” except when it comes to Trump. The fact is the Fake News Media hates talking about the Economy and how incredible it is!,2020-01-21 1:45,29545,148530,False,1.22e+18,,en,January,Q1,"['economy', 'stupid', 'except', 'comes', 'trump', 'fact', 'fake', 'news', 'media', 'hates', 'talking', 'economy', 'incredible']"
Twitter for iPhone,Everyone said it couldn’t be done. But for the first time in a generation there will be direct flights between Serbia and Kosovo. Another win. Thanks to @WHNSC Ambassador Robert O’Brien and Ambassador @RichardGrenell!,2020-01-21 1:36,13986,56784,False,1.22e+18,https://t.co/0qSLryG96B,en,January,Q1,"['everyone', 'couldnt', 'generation', 'direct', 'flights', 'serbia', 'kosovo', 'another', 'win', 'thanks', '@whnsc', 'ambassador', 'robert', 'obrien', 'ambassador', '@richardgrenell']"
Twitter for iPhone,Representative Randy Weber (@TxRandy14) of Texas has been a HUGE supporter of our #MAGA Agenda from the very beginning. Strong on Crime the Border Illegal Immigration the 2nd Amendment and our great Military &amp; Vets! Randy has my Full Endorsement!,2020-01-21 1:26,11118,43786,False,1.22e+18,,en,January,Q1,"['representative', 'randy', 'weber', '@txrandy14', 'texas', 'huge', 'supporter', '#maga', 'agenda', 'beginning', 'strong', 'crime', 'border', 'illegal', 'immigration', '2nd', 'amendment', 'great', 'military', 'vets', 'randy', 'full', 'endorsement']"
Twitter for iPhone,Representative John Carter (@JudgeJohnCarter) from the Great State of Texas has been a tremendous supporter of our #MAGA Agenda. He is strong on Crime and Borders great for our Military and our Vets and Strong on our #2A. John has my Complete and Total Endorsement!,2020-01-21 1:26,11165,44766,False,1.22e+18,,en,January,Q1,"['representative', 'john', 'carter', '@judgejohncarter', 'great', 'state', 'texas', 'tremendous', 'supporter', '#maga', 'agenda', 'strong', 'crime', 'borders', 'great', 'military', 'vets', 'strong', '#2a', 'john', 'complete', 'endorsement']"
Twitter for iPhone,Texas Rep Roger Williams (@RepRWilliams) has done an incredible job representing the Great State of Texas. Roger is tough on Crime Strong on the Border &amp; Illegal Immigration. He loves our Military &amp; our Vets and protects our #2A. Roger has my Total &amp; Complete Endorsement!,2020-01-21 1:24,11538,47056,False,1.22e+18,,en,January,Q1,"['texas', 'rep', 'roger', 'williams', '@reprwilliams', 'incredible', 'job', 'representing', 'great', 'state', 'texas', 'roger', 'tough', 'crime', 'strong', 'border', 'illegal', 'immigration', 'loves', 'military', 'vets', 'protects', '#2a', 'roger', 'complete', 'endorsement']"
Twitter for iPhone,Heading to Davos Switzerland to meet with World and Business Leaders and bring Good Policy and additional Hundreds of Billions of Dollars back to the United States of America! We are now NUMBER ONE in the Universe by FAR!!,2020-01-21 0:59,25441,124316,False,1.22e+18,,en,January,Q1,"['heading', 'davos', 'switzerland', 'meet', 'world', 'business', 'leaders', 'bring', 'good', 'policy', 'additional', 'hundreds', 'billions', 'dollars', 'united', 'states', 'america', 'number', 'universe']"
Twitter for iPhone,Excellent!,2020-01-21 0:46,11563,52936,False,1.22e+18,https://t.co/5OBYCFQCQo,en,January,Q1,['excellent']
Twitter for iPhone,Nancy can’t fix it. The Do Nothing Dems have done great harm to our Country!,2020-01-20 23:03,20877,78613,False,1.22e+18,https://t.co/qTDgHgIhy1,en,January,Q1,"['nancy', 'cant', 'fix', 'do_nothing', 'dems', 'great', 'harm', 'country']"
