Tweets,Length,Date,Source,Favourites,RTs,Username,id_str,isRT,tco,Language,Month,TweetsTokenized
Back to the Green Mile in beautiful green Hawaii! RT if you’ve ever picked lunch over work or is anyone else just constantly staring at their refrigerator these days? #ItMe #AmericanIdol,210,2020-03-30 00:02:33,Twitter for iPhone,2272,306,katyperry,1244414675996958720,False,https://t.co/BRNfCU4Jll,en,March,"['green', 'mile', 'beautiful', 'green', 'hawaii', 'rt', 'youve', 'picked', 'lunch', 'work', 'anyone', 'else', 'constantly', 'staring', 'refrigerator', 'days', '#itme', '#americanidol']"
"Pre-quarantine ➡️ mid-quarantine 👍🏻♥️ Hope your stay-at-home plans tonight include joining me for a beautiful and breezy episode of #AmericanIdol, taped in heavenly Hawaii back in January and February 🏝 @ Aulani…",236,2020-03-29 21:19:13,Instagram,4379,547,katyperry,1244373571062902786,False,https://t.co/Sffl1Ka3ju,en,March,"['prequarantine', 'midquarantine', 'hope', 'stayathome', 'plans', 'tonight', 'include', 'joining', 'beautiful', 'breezy', 'episode', '#americanidol', 'taped', 'heavenly', 'hawaii', 'january', 'february', '@', 'aulani']"
#FBF to #babycat’s 🤰🏼 first show on #InternationalWomensDay 🏏 Hope all my fans down under are safe and healthy and can’t wait to see you all again soon 💕,177,2020-03-27 23:10:30,Twitter for iPhone,17007,2328,katyperry,1243676802016374786,False,https://t.co/zcq1Jlkncc,en,March,"['#fbf', '#babycats', 'show', '#internationalwomensday', 'hope', 'fans', 'safe', 'healthy', 'cant', 'wait', 'soon']"
when your car becomes your extra bedroom,40,2020-03-24 22:43:22,Twitter for iPhone,20502,1876,katyperry,1242582809450967041,False,,en,March,"['car', 'becomes', 'extra', 'bedroom']"
"In these trying times, I am so thankful for my precious little puppy Nugget 🥺 I love her so much I even made a shoe out of her, check it out 🤗 #ShoesdayTuesday @kpcollections",198,2020-03-24 21:05:39,Twitter for iPhone,5254,513,katyperry,1242558216707268608,False,https://t.co/wRxDieqlW0,en,March,"['trying', 'times', 'thankful', 'precious', 'little', 'puppy', 'nugget', 'love', 'shoe', 'check', '#shoesdaytuesday', '@kpcollections']"
Get urself someone who is as supportive of you as @margiemaysmusic is to @ohjonnywest. 💔 #AmericanIdol,102,2020-03-24 01:59:21,Twitter for iPhone,2303,225,katyperry,1242269744259977221,False,,en,March,"['urself', 'someone', 'supportive', '@margiemaysmusic', '@ohjonnywest', '#americanidol']"
feels like you’re learning how to meme during #quarentimes @LukeBryanOnline,99,2020-03-24 01:52:44,Twitter for iPhone,3728,328,katyperry,1242268077426757632,False,https://t.co/pvvbigcIdQ,en,March,"['feels', 'learning', 'meme', '#quarentimes', '@lukebryanonline']"
This show really cuts down how much @lukebryanonline @lionelrichie and I fight each other when deliberating 🥊 #AmericanIdol,147,2020-03-24 01:42:32,Twitter for iPhone,1807,199,katyperry,1242265509418004480,False,https://t.co/ZWYoADsrJO,en,March,"['show', 'cuts', '@lukebryanonline', '@lionelrichie', 'fight', 'deliberating', '#americanidol']"
@LukeBryanOnline @LionelRichie,54,2020-03-24 01:35:12,Twitter for iPhone,349,48,katyperry,1242263665010561027,False,https://t.co/KpDKOVJhGl,en,March,"['@lukebryanonline', '@lionelrichie']"
"Oh you wanna play @CyniahElise, @GeenaFontanella, @yzthasinger, @oliviaximines_ #AmericanIdol",117,2020-03-24 01:28:01,Twitter for iPhone,2918,374,katyperry,1242261855583604737,False,https://t.co/Jz1MUbnkHX,en,March,"['oh', 'wanna', 'play', '@cyniahelise', '@geenafontanella', '@yzthasinger', '@oliviaximines_', '#americanidol']"
I do and inspire us to stay on top of our game STILL #AmericanIdol,90,2020-03-24 01:24:13,Twitter for iPhone,1570,158,katyperry,1242260901241049088,False,https://t.co/QkDXmFg9gA,en,March,"['inspire', 'stay', 'top', 'game', 'still', '#americanidol']"
You gotta keep using music to help channel your emotions @louiskmusic! That’s what makes it a beaut…just like your mum! #AmericanIdol,133,2020-03-24 01:19:28,Twitter for iPhone,1614,165,katyperry,1242259707424690176,False,,en,March,"['gotta', 'using', 'music', 'help', 'channel', 'emotions', '@louiskmusic', 'makes', 'beautjust', 'mum', '#americanidol']"
. @louiskmusic’s mom is all of us right now #AmericanIdol @LewisCapaldi,95,2020-03-24 01:18:06,Twitter for iPhone,1794,178,katyperry,1242259363584020480,False,https://t.co/IC3tC3cpV9,en,March,"['@louiskmusics', 'mom', '#americanidol', '@lewiscapaldi']"
"We’re proud of you, too, #DillonJames 💪🏼♥️ #AmericanIdol",56,2020-03-24 01:14:33,Twitter for iPhone,1621,148,katyperry,1242258467752009728,False,,en,March,"['proud', '#dillonjames', '#americanidol']"
That was the sweetest performance of ‘Rainbow’ #MakalylaBrownlee. So thrilled you were able to come back and sing for us and give us that perspective we need to be reminded of sometimes ♥️ #AmericanIdol @KaceyMusgraves,218,2020-03-24 01:09:16,Twitter for iPhone,2110,210,katyperry,1242257140166737921,False,,en,March,"['sweetest', 'performance', 'rainbow', '#makalylabrownlee', 'thrilled', 'able', 'sing', 'give', 'perspective', 'reminded', 'sometimes', '#americanidol', '@kaceymusgraves']"
Convinced @iamlaurenmusic was lying when she said she learned ‘The Joker’ last night because she owned that one 👏🏼🌟 #AmericanIdol @brandicarlile,144,2020-03-24 01:07:24,Twitter for iPhone,1242,135,katyperry,1242256670371090432,False,,en,March,"['convinced', '@iamlaurenmusic', 'lying', 'learned', 'joker', 'night', 'owned', '#americanidol', '@brandicarlile']"
. @devonalexanderr put his foot on that one! 🦶⤵️ #AmericanIdol,86,2020-03-24 01:06:20,Twitter for iPhone,1068,117,katyperry,1242256401063276544,False,https://t.co/LvbgPblapo,en,March,"['@devonalexanderr', 'put', 'foot', '#americanidol']"
#CamrynLeighSmith keeps bringing me to my feet! #AmericanIdol @ladygaga,71,2020-03-24 01:04:58,Twitter for iPhone,2442,301,katyperry,1242256056790552576,False,,en,March,"['#camrynleighsmith', 'keeps', 'bringing', 'feet', '#americanidol', '@ladygaga']"
"Nothing to be embarrassed about, #MakaylaBrownlee. We all handle stress differently❣️ #AmericanIdol",99,2020-03-24 01:02:18,Twitter for iPhone,1831,161,katyperry,1242255384808550400,False,,en,March,"['nothing', 'embarrassed', '#makaylabrownlee', 'handle', 'stress', 'differently', '#americanidol']"
"More #HollywoodWeek advice: don’t try to be too extra, just be yourself! You’ll just freak out @lukebryanonline @lionelrichie and me 😳 #AmericanIdol",172,2020-03-24 01:00:35,Twitter for iPhone,2464,263,katyperry,1242254952690364416,False,https://t.co/CIR9NwQop1,en,March,"['#hollywoodweek', 'advice', 'try', 'extra', 'youll', 'freak', '@lukebryanonline', '@lionelrichie', '#americanidol']"
The only thing SICK about @CoJustsam was that performance 🤘🏼 #AmericanIdol,74,2020-03-24 00:56:13,Twitter for iPhone,1278,134,katyperry,1242253853673664512,False,,en,March,"['thing', 'sick', '@cojustsam', 'performance', '#americanidol']"
"Hope @FBooneMusic continues to listen to @scarypoolparty’s advice…be yourself, you’re the only you ♥️ #AmericanIdol",139,2020-03-24 00:43:55,Twitter for iPhone,1259,152,katyperry,1242250756930940928,False,https://t.co/zEWT0XcT02,en,March,"['hope', '@fboonemusic', 'continues', 'listen', '@scarypoolpartys', 'advicebe', '#americanidol']"
". @SophiaWackerman, @Sarah_Isen &amp; @katmusicoffic showing that sometimes you need to shine solo (but an incredible backing band always helps add that extra bit of sparkle✨🎹🥁🎸✨) #AmericanIdol",193,2020-03-24 00:40:54,Twitter for iPhone,1202,127,katyperry,1242249998542069761,False,,en,March,"['@sophiawackerman', '@sarah_isen', '@katmusicoffic', 'showing', 'sometimes', 'shine', 'solo', 'incredible', 'backing', 'band', 'helps', 'add', 'extra', 'bit', 'sparkle', '#americanidol']"
". @LaurenMascitti doesn’t just have the voice, but the songwriting chops to go with it! 🖊 #AmericanIdol",103,2020-03-24 00:36:29,Twitter for iPhone,1329,149,katyperry,1242248886724354048,False,,en,March,"['@laurenmascitti', 'voice', 'songwriting', 'chops', '#americanidol']"
Ok but I am all about @LaurenMascitti’s Nana’s ICONIC lewk. Grandmas are the best ♥️🥺 #AmericanIdol,123,2020-03-24 00:35:59,Twitter for iPhone,1724,194,katyperry,1242248762459738113,False,https://t.co/EqWXQkjJnk,en,March,"['ok', '@laurenmascittis', 'nanas', 'iconic', 'lewk', 'grandmas', 'best', '#americanidol']"
"…But more often than not, taking the risk doesn’t always help you 😬(even if we love you, we warned you!) #AmericanIdol",142,2020-03-24 00:31:41,Twitter for iPhone,2173,193,katyperry,1242247679515586560,False,https://t.co/fPxyfRNScy,en,March,"['often', 'taking', 'risk', 'help', 'love', 'warned', '#americanidol']"
". @ArthurGunn122 took a huge gamble and got a huge payoff…@lionelrichie in tears! And for those of you counting at home, that’s the fifth wow of the night #AmericanIdol",192,2020-03-24 00:25:48,Twitter for iPhone,1409,160,katyperry,1242246201266728961,False,https://t.co/l4mfl86UCh,en,March,"['@arthurgunn122', 'took', 'huge', 'gamble', 'huge', 'payoff@lionelrichie', 'tears', 'counting', 'home', 'fifth', 'wow', 'night', '#americanidol']"
#JebVonderbruegge with the spot-on @eltonofficial delivery #AmericanIdol,96,2020-03-24 00:24:27,Twitter for iPhone,1121,156,katyperry,1242245860353658880,False,https://t.co/kFRdrO1BWm,en,March,"['#jebvonderbruegge', 'spoton', '@eltonofficial', 'delivery', '#americanidol']"
I consider it a compliment any time someone gets @LukeBryanOnline to say DAGGUM...well done @faithbecnel 🏅#AmericanIdol,119,2020-03-24 00:23:01,Twitter for iPhone,1280,142,katyperry,1242245498091622400,False,,en,March,"['consider', 'compliment', 'someone', 'gets', '@lukebryanonline', 'daggumwell', '@faithbecnel', '#americanidol']"
". @perrin_york, you good as hell, girl #AmericanIdol @lizzo",83,2020-03-24 00:19:32,Twitter for iPhone,1318,154,katyperry,1242244622421614594,False,https://t.co/BuCijGCAcb,en,March,"['@perrin_york', 'good', 'hell', 'girl', '#americanidol', '@lizzo']"
Doesn’t sound like you’ll need a parachute to get you through to the next round @jovinwebb...☝🏻 #AmericanIdol @ChrisStapleton,125,2020-03-24 00:17:55,Twitter for iPhone,1135,123,katyperry,1242244215502864384,False,,en,March,"['sound', 'youll', 'parachute', 'next', 'round', '@jovinwebb', '#americanidol', '@chrisstapleton']"
Please consider donating to MusiCares COVID-19 relief fund:,83,2020-03-24 00:16:32,Twitter for iPhone,905,170,katyperry,1242243866276708352,False,https://t.co/n4jQPuvCFx,en,March,"['please', 'consider', 'donating', 'musicares', 'covid19', 'relief', 'fund']"
"S/O to my MD @KrisPooley for putting together this amazing #AmericanIdol band. Can't stress the importance of musicians everywhere who constantly bring color and joy to the world, and who are struggling right now with all tours, gigs and gatherings cancelled.",259,2020-03-24 00:16:20,Twitter for iPhone,1787,161,katyperry,1242243816381284352,False,,en,March,"['md', '@krispooley', 'putting', 'together', 'amazing', '#americanidol', 'band', 'cant', 'stress', 'importance', 'musicians', 'everywhere', 'constantly', 'bring', 'color', 'joy', 'world', 'struggling', 'tours', 'gigs', 'gatherings', 'cancelled']"
". @genlinkowski got me saying 😱WOW😱 like 4 times during that performance. Love watching you grow, girl #AmericanIdol @shawnmendes",153,2020-03-24 00:09:43,Twitter for iPhone,1312,147,katyperry,1242242151276109825,False,https://t.co/FAIBD4RyCQ,en,March,"['@genlinkowski', 'saying', 'wow', '4', 'times', 'performance', 'love', 'watching', 'grow', 'girl', '#americanidol', '@shawnmendes']"
👏🏼Standing ovation👏🏼 for @GabrielaKimmy and that top 10 voice #AmericanIdol,99,2020-03-24 00:07:10,Twitter for iPhone,1242,132,katyperry,1242241508654206976,False,https://t.co/hJ8grbghlu,en,March,"['standing', 'ovation', '@gabrielakimmy', 'top', '10', 'voice', '#americanidol']"
The LEGEND himself @scarypoolparty bringing the wisdom and inspiration…and he was just in this same exact position a year ago! 🤗 #AmericanIdol,142,2020-03-24 00:04:53,Twitter for iPhone,1843,176,katyperry,1242240934223306753,False,,en,March,"['legend', '@scarypoolparty', 'bringing', 'wisdom', 'inspirationand', 'exact', 'position', 'year', '#americanidol']"
Last day of #HollywoodWeek aka solo round aka THINGS GET REAL REAL... well before they got even realer these past two weeks 🥺 #AmericanIdol,163,2020-03-24 00:03:20,Twitter for iPhone,1295,152,katyperry,1242240547353321472,False,https://t.co/uNIuTrQ5Am,en,March,"['#hollywoodweek', 'aka', 'solo', 'round', 'aka', 'real', 'real', 'realer', 'past', 'weeks', '#americanidol']"
"Tune in to the last episode of #HollywoodWeek tonight at 8/7c. ALSO sending a virtual hug to my fellow judges @LukeBryanOnline &amp; @lionelrichie and the contestants out there 🤗 miss you all and hope you’re staying healthy, safe and at home #AmericanIdol",279,2020-03-23 21:49:21,Twitter for iPhone,5777,655,katyperry,1242206828580048897,False,https://t.co/AT9nJJEBqq,en,March,"['tune', 'episode', '#hollywoodweek', 'tonight', '87c', 'sending', 'virtual', 'hug', 'fellow', 'judges', '@lukebryanonline', '@lionelrichie', 'contestants', 'miss', 'hope', 'staying', 'healthy', 'safe', 'home', '#americanidol']"
What did you think of the duets? 🤔 Who was your favorite pairing? Your favorite couple? Your favorite bromance? The last episode of #HollywoodWeek is TOMORROW 😲Tune in to see who makes it through. #AmericanIdol,210,2020-03-23 02:15:22,Twitter for iPhone,2693,208,katyperry,1241911385430228992,False,,en,March,"['think', 'duets', 'favorite', 'pairing', 'favorite', 'couple', 'favorite', 'bromance', 'episode', '#hollywoodweek', 'tomorrow', 'tune', 'makes', '#americanidol']"
FLAWLESS in any language #Sheniel &amp; @CoJustsam #AmericanIdol @ShawnMendes,101,2020-03-23 02:06:09,Twitter for iPhone,1779,183,katyperry,1241909067242557440,False,https://t.co/masxdLf1yP,en,March,"['flawless', 'language', '#sheniel', '@cojustsam', '#americanidol', '@shawnmendes']"
🤸🏻‍♂️Vocal gymnastics🤸🏻‍♂️ don’t always make for the BEST performance unfortunately @ItsRobTaylor &amp; @titoreymusic #AmericanIdol,131,2020-03-23 02:03:08,Twitter for iPhone,1411,140,katyperry,1241908308165816320,False,,en,March,"['vocal', 'gymnastics', 'best', 'performance', 'unfortunately', '@itsrobtaylor', '@titoreymusic', '#americanidol']"
Thought they were smart for rehearsing in a natural reverb space...then I saw the pink blanket under the urinals...oh hayllll no 😷 #NoGermsThenNoGermsNow @ItsRobTaylor @titoreymusic #AmericanIdol,219,2020-03-23 02:02:38,Twitter for iPhone,1803,188,katyperry,1241908179543310336,False,https://t.co/uVQ6uCupox,en,March,"['thought', 'smart', 'rehearsing', 'natural', 'reverb', 'spacethen', 'saw', 'pink', 'blanket', 'urinalsoh', 'hayllll', '#nogermsthennogermsnow', '@itsrobtaylor', '@titoreymusic', '#americanidol']"
. @CyniahElise &amp; @MakaylaPhillips living up to that song and their duo name - 🌟 The Diva Show 🌟 #AmericanIdol,137,2020-03-23 01:33:39,Twitter for iPhone,2255,189,katyperry,1241900887762591749,False,https://t.co/7lCxknH8yz,en,March,"['@cyniahelise', '@makaylaphillips', 'living', 'song', 'duo', 'name', 'diva', 'show', '#americanidol']"
"Yes @LukeBryanOnline, Orlando Bloom is WAY hot #AmericanIdol",84,2020-03-23 01:26:13,Twitter for iPhone,2881,294,katyperry,1241899015026823170,False,https://t.co/64n37KsY1e,en,March,"['yes', '@lukebryanonline', 'orlando', 'bloom', 'hot', '#americanidol']"
Would you do a duet with your +1 like @katmusicoffic &amp; #SpaceCowboy and @margiemaysmusic &amp; @ohjonnywest? #AmericanIdol,126,2020-03-23 01:22:46,Twitter for iPhone,1074,132,katyperry,1241898146222882816,False,,en,March,"['duet', '1', '@katmusicoffic', '#spacecowboy', '@margiemaysmusic', '@ohjonnywest', '#americanidol']"
Sometimes a few years of singing together still isn’t enough to get you both through 😕 @katmusicoffic &amp; #SpaceCowboy #AmericanIdol,134,2020-03-23 01:15:33,Twitter for iPhone,1631,155,katyperry,1241896330504458241,False,,en,March,"['sometimes', 'singing', 'together', 'still', 'isnt', 'enough', '@katmusicoffic', '#spacecowboy', '#americanidol']"
This song is really speaking to my heart right now 😔♥️ #AmericanIdol,92,2020-03-23 01:13:56,Twitter for iPhone,7665,652,katyperry,1241895923711496192,False,https://t.co/uOXyJ80n5G,en,March,"['song', 'speaking', 'heart', '#americanidol']"
That took incredible strength @genlinkowski &amp; @iamtravisfinlay you took us on a journey with those vocals 🙌🏼 GREAT performance  #AmericanIdol,145,2020-03-23 01:09:06,Twitter for iPhone,1334,143,katyperry,1241894707317202945,False,,en,March,"['took', 'incredible', 'strength', '@genlinkowski', '@iamtravisfinlay', 'took', 'journey', 'vocals', 'great', 'performance', '#americanidol']"
#AmericanIdol: where dreams come true and lifelong friendships are made on 3 hours of sleep 🤗😴 @faithbecnel @JovinWebb,118,2020-03-23 01:04:54,Twitter for iPhone,1246,142,katyperry,1241893651388616704,False,,en,March,"['#americanidol', 'dreams', 'lifelong', 'friendships', '3', 'hours', 'sleep', '@faithbecnel', '@jovinwebb']"
. @Aliana_Jester + @yzthasinger = more chemistry than a laboratory! #AmericanIdol,105,2020-03-23 01:04:14,Twitter for iPhone,1542,194,katyperry,1241893482483965952,False,https://t.co/GeCOlSISmQ,en,March,"['@aliana_jester', '@yzthasinger', 'chemistry', 'laboratory', '#americanidol']"
"Rules Of The Stage:
-👍🏼 Practice makes perfect 
-🙅🏼‍♀️ Never give up on stage 
-🙅🏼‍♀️ Never leave the people on stage with you hanging 
#CourtneyTimmons #ZachDobbins #AmericanIdol",179,2020-03-23 00:54:04,Twitter for iPhone,2558,255,katyperry,1241890924822556672,False,,en,March,"['rules', 'stage', 'practice', 'makes', 'perfect', 'give', 'stage', 'leave', 'people', 'stage', 'hanging', '#courtneytimmons', '#zachdobbins', '#americanidol']"
Forget #MomsHome - #GrandmasHere #AmericanIdol,70,2020-03-23 00:41:17,Twitter for iPhone,1858,183,katyperry,1241887706361114624,False,https://t.co/apIGh5tbDe,en,March,"['forget', '#momshome', '#grandmashere', '#americanidol']"
That was very kind and big of #PeytonAldridge #AmericanIdol @Jason_Aldean @kellyclarkson,112,2020-03-23 00:36:11,Twitter for iPhone,1482,156,katyperry,1241886423881404417,False,https://t.co/p8IHLrU6AY,en,March,"['kind', 'big', '#peytonaldridge', '#americanidol', '@jason_aldean', '@kellyclarkson']"
Where do you get your chicken wings? #AmericanIdol 🍗,52,2020-03-23 00:30:49,Twitter for iPhone,1392,168,katyperry,1241885075488124928,False,,en,March,"['chicken', 'wings', '#americanidol']"
". @MPC_TX &amp; #PeytonAldridge = proof that not only do you have to be compatible musically, but in work ethic too 😬 #AmericanIdol",155,2020-03-23 00:29:58,Twitter for iPhone,1813,178,katyperry,1241884860349726720,False,https://t.co/VzNTMicYwC,en,March,"['@mpc_tx', '#peytonaldridge', 'proof', 'compatible', 'musically', 'work', 'ethic', '#americanidol']"
. @isapenamusic &amp; @oliviaximines_ gave us all the chill bumps with that performance. #AmericanIdol @Pink,132,2020-03-23 00:21:38,Twitter for iPhone,1304,159,katyperry,1241882765177446400,False,https://t.co/kvTq4qdzhp,en,March,"['@isapenamusic', '@oliviaximines_', 'gave', 'chill', 'bumps', 'performance', '#americanidol', '@pink']"
From friendly rivals to a bromance. Here for it @LouisKnightMusic &amp; @fronciscomartin. Keep supporting each other and working on that confidence #AmericanIdol @thescript,196,2020-03-23 00:10:46,Twitter for iPhone,1392,166,katyperry,1241880028335312896,False,https://t.co/ozQAZyaVId,en,March,"['friendly', 'rivals', 'bromance', '@louisknightmusic', '@fronciscomartin', 'supporting', 'working', 'confidence', '#americanidol', '@thescript']"
And this is exactly why we did this twist. Ya’ll were coming in a little TOO prepared for group rounds and we needed to SWITCH 👏🏼 IT 👏🏼 UP 👏🏼 #AmericanIdol,179,2020-03-23 00:04:53,Twitter for iPhone,1874,201,katyperry,1241878547104329729,False,https://t.co/wm82pYEWme,en,March,"['exactly', 'twist', 'yall', 'coming', 'little', 'prepared', 'group', 'rounds', 'needed', 'switch', '#americanidol']"
#HollywoodWeek day ✌🏼 Next curveball coming right up! (though not that I’m a fan of curveballs these days 😑) #AmericanIdol,146,2020-03-23 00:01:03,Twitter for iPhone,1745,200,katyperry,1241877585438466049,False,https://t.co/oZNDT5vjhV,en,March,"['#hollywoodweek', 'next', 'curveball', 'coming', 'though', 'fan', 'curveballs', 'days', '#americanidol']"
"I don’t know about you, but I am so grateful for my dog at this moment 😩🐶 She and I are going to be watching @AmericanIdol together tonight, so cuddle up with your favorite pet, stuffed animal, pillow, or canned…",236,2020-03-22 21:07:16,Instagram,5687,563,katyperry,1241833849405014016,False,https://t.co/hRjPf7j0f6,en,March,"['grateful', 'dog', 'moment', 'watching', '@americanidol', 'together', 'tonight', 'cuddle', 'favorite', 'pet', 'stuffed', 'animal', 'pillow', 'canned']"
sometimes the truth is hard to swallow #stayhome,72,2020-03-21 04:02:04,Twitter for iPhone,13952,3215,katyperry,1241213463516471297,False,https://t.co/QGkSECvhEL,en,March,"['sometimes', 'truth', 'hard', 'swallow', '#stayhome']"
thank God for dogs,18,2020-03-20 19:48:54,Twitter for iPhone,57152,10938,katyperry,1241089350625972224,False,,en,March,"['thank', 'god', 'dogs']"
wHaT dAy Is It Even #stayhomeclub,57,2020-03-19 21:23:51,Instagram,5662,684,katyperry,1240750859400753152,False,https://t.co/UOQtqgwbMk,en,March,['#stayhomeclub']
Vitamin C for your fashion diet #KatyPursey #StayHome #ShoesdayTuesday @kpcollections,109,2020-03-17 23:16:35,Twitter for iPhone,7308,726,katyperry,1240054453908070400,False,https://t.co/oPEQkRRrHt,en,March,"['vitamin', 'c', 'fashion', 'diet', '#katypursey', '#stayhome', '#shoesdaytuesday', '@kpcollections']"
"Tell me, did you like the new genre twist and are you looking forward to next week’s surprises? #AmericanIdol #HollywoodWeek",124,2020-03-17 02:05:03,Twitter for iPhone,2207,231,katyperry,1239734460280643585,False,,en,March,"['tell', 'new', 'genre', 'twist', 'looking', 'forward', 'next', 'weeks', 'surprises', '#americanidol', '#hollywoodweek']"
Telling people no is always so hard 😩 but I hope these kids see it as an opportunity for growth. Come back and prove us wrong! #AmericanIdol,140,2020-03-17 01:59:33,Twitter for iPhone,5064,339,katyperry,1239733079322705920,False,,en,March,"['telling', 'people', 'hard', 'hope', 'kids', 'opportunity', 'growth', 'prove', 'wrong', '#americanidol']"
Love seeing #DouglasKiker come out of his shell 🤗 Hope he continues to sing and grow because he has so much potential  #AmericanIdol,132,2020-03-17 01:58:00,Twitter for iPhone,2077,191,katyperry,1239732688598122498,False,,en,March,"['love', 'seeing', '#douglaskiker', 'shell', 'hope', 'continues', 'sing', 'grow', 'potential', '#americanidol']"
🎶AINT MY FAULT YOU STILL HAVING FLINTSTONE CHEWS🎶,73,2020-03-17 01:51:49,Twitter for iPhone,3122,281,katyperry,1239731129696976896,False,https://t.co/7xXCDgkTu7,en,March,"['aint', 'fault', 'still', 'flintstone', 'chews']"
". @JovinWebb’s performance was so real, I was sure he was actually going to make it rain 🌧 @edsheeran #AmericanIdol",115,2020-03-17 01:49:11,Twitter for iPhone,1601,157,katyperry,1239730467168899073,False,,en,March,"['@jovinwebbs', 'performance', 'real', 'actually', 'rain', '@edsheeran', '#americanidol']"
"This one’s for ⭐️Naomi⭐️, too @SophiaWackerman #AmericanIdol",60,2020-03-17 01:47:57,Twitter for iPhone,1586,155,katyperry,1239730159755747328,False,,en,March,"['ones', 'naomi', '@sophiawackerman', '#americanidol']"
"3 weeks postpartum, you better rise #AmberFiedler 🌱 #AmericanIdol @andraday",75,2020-03-17 01:46:42,Twitter for iPhone,1735,164,katyperry,1239729845015216128,False,,en,March,"['3', 'weeks', 'postpartum', 'rise', '#amberfiedler', '#americanidol', '@andraday']"
". @LukeBryanOnline I thought that was going to go real south, but somehow it worked 🤷🏼‍♀️ Congrats, y’all! #AmericanIdol",144,2020-03-17 01:44:22,Twitter for iPhone,1662,167,katyperry,1239729255769968642,False,https://t.co/I3XtIT8IKQ,en,March,"['@lukebryanonline', 'thought', 'real', 'south', 'somehow', 'worked', 'congrats', 'yall', '#americanidol']"
Classic @GraceLeermusic ♥️ 🎵 #AmericanIdol,42,2020-03-17 01:37:19,Twitter for iPhone,1446,148,katyperry,1239727483185856513,False,,en,March,"['classic', '@graceleermusic', '#americanidol']"
"I can’t wait to hear the story you sound so ready to tell, Hannah @_TrebleSoul 🥺#AmericanIdol @mirandalambert",109,2020-03-17 01:35:28,Twitter for iPhone,1429,148,katyperry,1239727015306997761,False,,en,March,"['cant', 'wait', 'hear', 'story', 'sound', 'ready', 'tell', 'hannah', '@_treblesoul', '#americanidol', '@mirandalambert']"
It’s okay to spread those wings solo @LaurenMascitti 🦅 #AmericanIdol,68,2020-03-17 01:32:15,Twitter for iPhone,1627,161,katyperry,1239726207131762694,False,,en,March,"['okay', 'spread', 'wings', 'solo', '@laurenmascitti', '#americanidol']"
I’m going to need to see a birth certificate @GabrielaKimmy - 17 and pipes like that whoo #AmericanIdol @agreatbigworld @xtina,150,2020-03-17 01:24:41,Twitter for iPhone,2815,353,katyperry,1239724305132310528,False,https://t.co/CixjAH4Ulw,en,March,"['birth', 'certificate', '@gabrielakimmy', '17', 'pipes', 'whoo', '#americanidol', '@agreatbigworld', '@xtina']"
Looks like @lionelrichie’s tough love talk convinced @nickmerico to not ghost us this time 🙅🏼‍♀️👻 #AmericanIdol,111,2020-03-17 01:21:24,Twitter for iPhone,1533,152,katyperry,1239723475331207168,False,,en,March,"['looks', '@lionelrichies', 'tough', 'love', 'talk', 'convinced', '@nickmerico', 'ghost', '#americanidol']"
"My immune system is brought to you by Vitamin C, Counter Attack, oil of oregano, celery juice, and bone broth (not pictured: @BraggLiveFoods apple cider vinegar) #AmericanIdol #HollywoodWeek",190,2020-03-17 01:18:07,Twitter for iPhone,2603,237,katyperry,1239722650160607232,False,,en,March,"['immune', 'system', 'brought', 'vitamin', 'c', 'counter', 'attack', 'oil', 'oregano', 'celery', 'juice', 'bone', 'broth', 'pictured', '@bragglivefoods', 'apple', 'cider', 'vinegar', '#americanidol', '#hollywoodweek']"
"Exactly, #RenPatrick, @DillonJOfficial #AmericanIdol @billyjoel",87,2020-03-17 01:10:48,Twitter for iPhone,2007,181,katyperry,1239720807330246656,False,https://t.co/OFLqdDQY6D,en,March,"['exactly', '#renpatrick', '@dillonjofficial', '#americanidol', '@billyjoel']"
Look at all your peers giving you affirmation @ohjonnywest! You’re the one THEY’RE nervous about! 😝#AmericanIdol @LewisCapaldi,126,2020-03-17 01:06:53,Twitter for iPhone,1515,159,katyperry,1239719825468874752,False,,en,March,"['peers', 'giving', 'affirmation', '@ohjonnywest', 'nervous', '#americanidol', '@lewiscapaldi']"
#AmericanIdol,61,2020-03-17 01:04:19,Twitter for iPhone,1319,140,katyperry,1239719175716651008,False,https://t.co/hZ0z9Z0Qdw,en,March,['#americanidol']
I’m sorry I did that #AmericanIdol,58,2020-03-17 00:55:06,Twitter for iPhone,6314,525,katyperry,1239716857440956417,False,https://t.co/y0o4KReaP2,en,March,"['sorry', '#americanidol']"
. @theellenshow I think you need to get ready for @CoJustsam AND her grandma 🥺♥️ @arlissaxx #AmericanIdol,105,2020-03-17 00:50:42,Twitter for iPhone,1721,180,katyperry,1239715749939171328,False,,en,March,"['@theellenshow', 'think', 'ready', '@cojustsam', 'grandma', '@arlissaxx', '#americanidol']"
You know @lukebryanonlilne means something when he says DADGUM @MakaylaPhillips #ArianaDADGUMGrande @jenniferhudson #AmericanIdol,153,2020-03-17 00:46:22,Twitter for iPhone,2172,231,katyperry,1239714660502228992,False,https://t.co/rjSJdRJOIG,en,March,"['@lukebryanonlilne', 'means', 'something', 'says', 'dadgum', '@makaylaphillips', '#arianadadgumgrande', '@jenniferhudson', '#americanidol']"
